"Run_Number","cases_U1_sum","deaths_1_U1_sum","deaths_2_U1_sum","incidence_U1","death_rate_1_U1","death_rate_2_U1","death_rate_mean_U1","average_PfPR_U1"
1,1408772.71474986,3810.794072901,2732.78991300781,4322.676159351,11.6930350188179,8.38528861454512,10.0391618166815,0.201403920268991
3,1641878.43261753,3873.02374298117,2885.98401280689,5185.86790025383,12.2329333930204,9.11537148874124,10.6741524408808,0.241163528175313
5,1196316.74178272,3135.94632055203,2183.39559855057,3654.70445470103,9.58020279006204,6.67019472494071,8.12519875750138,0.171156750205112
7,1499077.76372661,4085.71145361763,2956.58539653822,4655.48909654382,12.6884579200589,9.18187929248389,10.9351686062714,0.223796315609441
9,1614148.64321886,3830.68274494387,3012.86001257975,4919.35032698897,11.6745570447291,9.18212455235858,10.4283407985438,0.231236683997203
11,1332511.26326033,3339.45976124929,2468.78886956776,4102.35795176035,10.2810833077876,7.60057789343434,8.94083060061096,0.188243193523789
13,1692314.1123282,3883.43737402175,2925.33478329686,5326.01935644512,12.2218815484126,9.20655897532317,10.7142202618679,0.246409922881189
15,1133275.5352079,2590.28857206264,1923.4848898221,3546.40884431054,8.10590365351373,6.01924564083293,7.06257464717333,0.163995964328484
17,1660320.47164473,5003.24146281486,3272.16069787791,4920.09208725798,14.8262995923017,9.69652078186898,12.2614101870853,0.232479009338882
19,1543681.04086529,4888.12888063898,3240.07338183537,4871.01434891071,15.4242653026112,10.2239021641395,12.8240837333753,0.224789846008634
21,1373192.01562851,2910.99704923541,2037.71865746462,4118.62835319037,8.73098215441263,6.11174966278658,7.42136590859961,0.190019511565265
23,1727847.13927918,3603.32788270653,2861.20913411905,5214.6204727916,10.8747972666037,8.63509241560563,9.75494484110467,0.239838734886363
25,1289118.79775354,3458.99336226525,2447.15042347489,3827.8116248952,10.2708726500516,7.26638293939089,8.76862779472127,0.177417538730379
27,1516360.02669102,3554.11017674567,2431.58803693702,4762.88552192851,11.163456966813,7.6376159042484,9.40053643553072,0.225944117706574
29,1587488.54654373,3763.72276612952,2680.42975780761,4860.22503252384,11.5229427281532,8.20635325853641,9.8646479933448,0.22287451872699
31,1294752.56647315,3827.43364046281,2583.16049306347,4081.20280031478,12.0644927038264,8.14240659639717,10.1034496501118,0.186060817841227
33,1768495.35717801,4488.24437445799,3144.41914051535,5073.62536173105,12.8762964491089,9.02100457005915,10.948650509584,0.249436941584324
35,1274129.29469956,3223.67150744303,2218.66095456238,3728.29740653137,9.43295642813311,6.4921416666884,7.96254904741076,0.17052559685013
37,1615929.24346389,3534.0723110156,2589.73051083918,4940.5388799101,10.8050657091636,7.91783695297442,9.361451331069,0.236066806203345
39,1532003.53446932,3556.61136268912,2652.87237076951,4656.7587684367,10.8108635368529,8.06381081777572,9.43733717731431,0.217364279586411
41,1450717.40905893,2995.56736766884,2268.89541005592,4310.02145469472,8.8997068229927,6.74079447501971,7.8202506490062,0.202603763072842
43,1639677.26244601,4488.04961820801,3042.12492257228,5181.97751978814,14.1838718886385,9.61422306828866,11.8990474784636,0.242464057180523
45,1177699.35180275,3067.79052467572,2318.04147212917,3670.14018078287,9.56035277900292,7.22386162016608,8.3921071995845,0.171908264126158
47,1539494.05394708,3844.18203872627,2705.00540591499,4722.94014739511,11.793382142689,8.29855665746914,10.0459694000791,0.224734703574257
49,1645966.42605997,3850.10467524841,2798.56339960957,4944.30402984799,11.5652954761264,8.40657991280956,9.98593769446798,0.233196655983647
