"Run_Number","cases_U1_sum","deaths_1_U1_sum","deaths_2_U1_sum","incidence_U1","death_rate_1_U1","death_rate_2_U1","death_rate_mean_U1","average_PfPR_U1"
0,1265373.85134813,2924.50911100136,2224.0702855583,4056.38333430316,9.37503964243048,7.12965708201243,8.25234836222145,0.18549907701551
1,1398019.48261449,2967.35770625851,2219.59608524968,4341.662638158,9.2153694905734,6.89313526382927,8.05425237720134,0.208238919263885
2,1503196.55221664,4244.48219846974,2965.46768188686,4886.95177472013,13.7989804340572,9.64085337310141,11.7199169035793,0.228452917902007
3,1743474.41724859,5430.48287831039,3432.7219433116,5318.42659993853,16.5655568586406,10.4714353780495,13.518496118345,0.250442078558652
4,1734760.06939614,3865.44256463469,2871.53536431784,5188.18044947587,11.5604537458546,8.58795628280646,10.0742050143305,0.236226658329379
5,1245958.15360728,3366.35648862222,2366.21705442563,3759.16209950768,10.1565848650878,7.13907882415865,8.64783184462323,0.170591671978133
6,1434278.52818224,3627.24427222891,2624.43975991055,4437.22858090434,11.2216083824764,8.11923129484176,9.67041983865906,0.198696347987368
7,1529251.24260318,2757.41584378414,2131.87385755948,4825.02340495749,8.70007204363047,6.72639064960411,7.71323134661729,0.220371711391465
8,1727976.26803818,5379.3587754699,3347.52505613129,5473.1650390081,17.0384969555222,10.6028985717624,13.8206977636423,0.258921917999921
9,1595349.37711818,3717.09787495864,2734.91398259387,4954.80164429455,11.5444823102749,8.49403678737666,10.0192595488258,0.233021457810898
10,1353069.18140186,3073.65604698151,2226.91905210669,4058.83017016632,9.22011089135695,6.6801360635856,7.95012347747128,0.18560414318783
11,1337929.33661347,3598.43911346865,2443.70119849328,4234.55218393571,11.3890754838128,7.73432494810119,9.56170021595698,0.199373328938249
12,1687171.89120498,4345.84127841143,3085.34978341495,5138.97852258163,13.2370537398858,9.39770651364827,11.317380126767,0.24227495170473
13,1697592.07488259,4516.83449330416,3076.68054855064,5266.63154652748,14.0130855844885,9.5451334129873,11.7791094987379,0.251592986481645
14,1740101.37334754,3889.7870559036,3023.3975779364,5037.38336131394,11.26046384112,8.75237091758327,10.0064173793516,0.23388107539795
15,1153024.75134758,3045.26266053686,2239.63686405172,3692.8265836482,9.75315308182117,7.17295143891972,8.46305226037044,0.17020404545296
