"Run_Number","cases_U1_sum","deaths_1_U1_sum","deaths_2_U1_sum","incidence_U1","death_rate_1_U1","death_rate_2_U1","death_rate_mean_U1","average_PfPR_U1"
0,1324477.76028175,5464.46314644809,3839.43886178764,4085.63182771638,16.8562925116706,11.8435613527809,14.3499269322258,0.219538485777273
2,1590406.76086883,5176.86232703127,3469.58139688761,5032.77379227389,16.381958179969,10.9793411057168,13.6806496428429,0.274043053696953
4,1606241.54898361,5821.7371857299,4063.33187204937,5004.12922988409,18.1372006210701,12.6590162012111,15.3981084111406,0.278434516432798
6,1498509.72104747,4640.77973702596,3521.02665807533,4635.04094550289,14.3543974377021,10.8908887951548,12.6226431164285,0.233673253261737
8,1812755.46633525,5307.06471220712,3792.901839206,5399.97206116085,15.809082749935,11.298580720236,13.5538317350855,0.293467602146582
10,1326541.33843623,4016.88727846755,2867.49016752853,4100.36224399145,12.4162681235506,8.86346175371446,10.6398649386325,0.207923438121185
12,1659767.76751478,7015.83839809293,4618.92070024275,5074.22929301752,21.4487673585715,14.120928950434,17.7848481545028,0.279723695851825
14,1618648.02351416,5693.1951074845,4209.73696503726,4993.73526781016,17.5642318662004,12.9875745962796,15.27590323124,0.269739039115651
16,1590076.15345885,5145.34053226515,3688.64200983754,4834.50193576586,15.6440046656257,11.2150269646619,13.4295158151438,0.254589105044081
18,1661816.98219113,5621.45540467647,4004.00866652747,5261.64072692416,17.7986378878103,12.6774821153773,15.2380600015938,0.285694674845623
20,1375400.89372844,3893.58639919342,3193.17240780438,4160.84524706814,11.778827930827,9.65994445449678,10.7193861926619,0.230910734162841
22,1614619.32063514,4577.5141301457,3506.78989899983,5004.98658656026,14.1893488628373,10.8703247769109,12.5298368198741,0.283802132267136
24,1656798.67133751,5961.73087296215,4049.12913952044,5074.24270199514,18.2588686825575,12.4011832826138,15.3300259825857,0.27779268204522
26,1468387.60274621,3829.58541194356,3165.15392331407,4585.7061165531,11.9596169394024,9.88462833575286,10.9221226375777,0.248913268517196
28,1697859.84242346,5240.27322578947,3886.84935640421,5514.98600516392,17.0214482852797,12.62525873405,14.8233535096649,0.290320092712326
30,1359375.45367574,5468.83893664133,3697.41024194844,4079.98466693624,16.4139928723202,11.0972851935291,13.7556390329246,0.219563796574058
32,1620377.16343641,5434.20865300311,3688.68364072469,4943.6667745293,16.5794219826805,11.2539371498715,13.916679566276,0.286842697293408
34,1588054.97119631,5577.98803812899,4014.75784618242,4854.38361614477,17.0508541797811,12.272355217411,14.6616046985961,0.270497412726299
36,1540505.82493082,5677.74834822356,3762.51124674401,4789.25440959268,17.6514628333252,11.6972122324952,14.6743375329102,0.251639532617828
38,1689665.18444899,5958.01803397558,4311.47361720507,5145.79153461781,18.1448484850741,13.1303791102122,15.6376137976432,0.291179333193589
40,1400364.85202196,4509.52520886177,3501.1509065644,4286.52837110641,13.8036938874144,10.7170518246325,12.2603728560235,0.231875926158845
42,1592294.26614685,5387.16994861625,3987.57529288761,4984.88496169349,16.8652384385761,12.4836247506168,14.6744315945965,0.281843111674457
44,1637797.71567007,5696.41951005813,4112.31107472683,5008.29015684403,17.419319546313,12.5752080860663,14.9972638161896,0.272604711245889
46,1548327.189837,4110.35801433446,3240.32624948147,4638.20563299063,12.3130859038271,9.70679812491991,11.0099420143735,0.250691209506543
48,1740055.78216781,6093.0974745603,4282.49602885024,5239.90342603708,18.3484016198323,12.8960610593796,15.622231339606,0.292388865109283
