"admin_name","pop_size","pfpr_u1","mortality_pp_u1","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u1","cases_pp_u1","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u1","mortality_rate_u1","incidence_u1","frac_u1","pop_size_u1"
"Busoni",218791.205835172,0.279206817322222,0.00186333412625465,5,30.25180248,-2.47173859,1,"Gitega",407.681120357082,0.619137569384987,5,30.25180248,-2.47173859,1,"Gitega",135461.855383599,15.1305123728638,4933.65185041629,0.0417363754087491,9131.55190286963
"Buye",194429.100944065,0.09551360038,0.000705503378203065,7,29.8634721,-2.84840217,1,"Gitega",137.170387537023,0.242238763098762,7,29.8634721,-2.84840217,1,"Gitega",47098.2649230947,5.68508425106504,1937.65128189267,0.041729363051514,8113.40254107435
"Gashoho",175175.077974295,0.2241581541,0.0013595262910895,12,30.20685363,-2.81184823,1,"Gitega",238.155124049708,0.599940949877256,12,30.20685363,-2.81184823,1,"Gitega",105094.702674721,10.8458893320909,4786.25943029186,0.0417310123488926,7310.23334216352
"Gihofi",293350.813541338,0.128045341212889,0.000888309990545377,13,30.11562611,-3.91875872,1,"Gitega",260.586458403385,0.282451285055286,13,30.11562611,-3.91875872,1,"Gitega",82857.3142567645,7.05350194310396,2245.58182410154,0.0416521411042659,12218.689478675
"Kinyinya",335969.532434028,0.304397043377778,0.00199560193708868,22,30.41267628,-3.52205978,1,"Gitega",670.461449728125,0.732166036472388,22,30.41267628,-3.52205978,1,"Gitega",245985.480937704,16.2274947288127,5929.57362503681,0.041207250696252,13844.3807493116
"Kiremba",294281.031087941,0.319851870822222,0.00206570324291686,23,30.02654773,-2.83495738,1,"Gitega",607.897280247276,0.721524004389517,23,30.02654773,-2.83495738,1,"Gitega",212330.827966447,16.3989896313466,5730.91044673495,0.0419463922844204,12344.0275718785
"Kirundo",256307.246344997,0.286216872555556,0.00151035081706134,24,30.06174634,-2.49096793,1,"Gitega",387.113858935908,0.707429461970109,24,30.06174634,-2.49096793,1,"Gitega",181319.297380881,12.504420278289,5817.31276947812,0.0404987141743796,10380.1139105483
"Mukenke",165895.919547284,0.2642530729,0.00149285172215424,29,30.2945314,-2.59545461,1,"Gitega",247.658009194523,0.787699702300312,29,30.2945314,-2.59545461,1,"Gitega",130676.166440232,11.7914810263258,6246.85870915618,0.0420280711791625,6972.28551506587
"Murore",149893.801163942,0.271370923222222,0.00198271667145674,31,30.73189158,-3.13601584,1,"Gitega",297.196938515769,0.602006733232914,31,30.73189158,-3.13601584,1,"Gitega",90237.0775705687,16.3043304570858,4944.8539565335,0.0406460244759389,6092.58711090111
"Muyinga",326814.238908712,0.17475776595,0.00125183090271924,34,30.3660234,-2.92732926,1,"Gitega",409.116163714593,0.397161411285844,34,30.3660234,-2.92732926,1,"Gitega",129798.004353293,10.2107089612177,3233.93850484542,0.0406897336415628,13297.9843314656
"Vumbi",220988.71850429,0.322845136422222,0.00207074531759931,43,30.03599031,-2.63887858,1,"Gitega",457.61135408503,0.733683424129603,43,30.03599031,-2.63887858,1,"Gitega",162135.75968624,17.0115761602998,6004.98259241294,0.0407281809620978,9000.46851782483
