"admin_name","pop_size","pfpr_u5","pfpr_all","mortality_pp_u5","mortality_pp_all","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u5","deaths_all","cases_pp_u5","cases_pp_all","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u5","clinical_cases_all","mortality_rate_u5","mortality_rate_all","incidence_u5","incidence_all","frac_u5","pop_size_u5"
"Bubanza",201303.876182995,0.126360153063875,0.178385673854522,0.00101519346232224,0.00187650580234255,1,29.42838636,-3.04668647,1,"Gitega",204.362379041102,377.747891691436,1.18831024129643,3.67573323749193,1,29.42838636,-3.04668647,1,"Gitega",239211.457680922,739939.348521795,1.87534142225661,0.625652376262183,2193.80636369161,1225.1669049376,0.179882131401898,36210.9703072608
"Bugarama",195016.1571555,0.0210153937305525,0.0522687761500265,0.000227335584721331,0.000725132422698569,2,29.4303905,-3.72944816,1,"Gitega",44.3341121170525,141.412538503533,0.103115783065782,0.952406479353012,2,29.4303905,-3.72944816,1,"Gitega",20109.243755569,185734.651653424,0.415616820619329,0.24183535765799,189.100590773387,317.410072339447,0.180122599328252,35126.8171378556
"Buhiga",277009.19890515,0.0798818217840183,0.152752237552247,0.000773892360291069,0.00152159459833473,3,30.1393365,-3.0502219,1,"Gitega",214.375302763045,421.495700743106,0.883672294307146,3.30883722643975,3,30.1393365,-3.0502219,1,"Gitega",244785.354340699,916578.349403613,1.47172061640734,0.507274133920908,1676.51437750497,1103.00307402245,0.176298245301077,48836.235699235
"Busoni",218791.205835172,0.360443501877778,0.272875093444444,0.00309999559508192,0.00400862194419342,5,30.25180248,-2.47173859,1,"Gitega",678.251774331696,877.051228907409,2.92026440330966,5.09854938600198,5,30.25180248,-2.47173859,1,"Gitega",638928.17015765,1115517.76817355,5.72305070026095,1.33639941485237,5387.07577440124,1699.51307633835,0.18113941431292,39631.7108818007
"Butezi",125726.232208091,0.260283221166667,0.237215647211111,0.00199984069404505,0.00279584148124734,6,30.17161805,-3.44652457,1,"Gitega",251.432435478698,351.510615288316,2.12801841992734,4.50352612185228,6,30.17161805,-3.44652457,1,"Gitega",267547.738006879,566211.370951203,3.70548042882352,0.932225164560055,3949.93613560088,1501.24795559036,0.17997256361269,22627.2723238545
"Cankuzo",179215.356633093,0.149718243322222,0.207470618444444,0.00128015509374979,0.00211402837608791,8,30.52891483,-3.14505865,1,"Gitega",229.423451672038,378.866349353074,1.64501356245593,4.61849785157428,8,30.52891483,-3.14505865,1,"Gitega",294811.692261815,827705.739579059,2.41027859922536,0.704545006901794,3079.47546472731,1539.62495942279,0.177977451219072,31896.2923928749
"Cibitoke",305498.934537512,0.142260135966667,0.186852939211111,0.0011970896665895,0.00202643916634463,9,29.19244319,-2.90271457,1,"Gitega",365.709617688956,619.075006223368,1.21926273517831,3.66012058159385,9,29.19244319,-2.90271457,1,"Gitega",372483.466518266,1118162.93795574,2.20812597955396,0.675533950641515,2251.01536537307,1220.01634484292,0.180588544785972,55169.6080217942
"Gahombo",256161.000799576,0.0760957703957778,0.139378079284444,0.000662338346062184,0.00130929307884698,11,29.74184956,-3.01315344,1,"Gitega",169.665253595225,335.389825417401,0.753501212670336,2.91367331647388,11,29.74184956,-3.01315344,1,"Gitega",193017.624741327,746369.472750969,1.22406442364136,0.436397681167324,1388.55495526736,971.242507874077,0.179609972044902,46009.070192606
"Gihofi",293350.813541338,0.218249034133333,0.2291735926,0.00175644486118207,0.00267948175071355,13,30.11562611,-3.91875872,1,"Gitega",515.254528968263,786.028151440987,1.75806969644933,4.45946605742167,13,30.11562611,-3.91875872,1,"Gitega",515731.175715785,1308187.99590463,3.27197167219943,0.893332349625188,3276.11319868685,1486.54034180987,0.179006156948696,52511.6017698085
"Gitega",313416.21747821,0.10879732506,0.162310183455556,0.000807301973168291,0.00150443803519714,14,29.93208819,-3.40581734,1,"Gitega",253.021530793101,471.515278421837,0.928587736593044,3.2910406447863,14,29.93208819,-3.40581734,1,"Gitega",291034.455999644,1031465.51045597,1.50832284787058,0.501342563091377,1735.58272602482,1097.03310568518,0.178856613028759,56056.5631264376
"Kayanza",291321.219954611,0.013944154731,0.0468834132802667,0.000224063764975803,0.000603302214017608,18,29.57431919,-2.89999679,1,"Gitega",65.2745293603742,175.754736988927,0.13531261913363,1.08089672279053,18,29.57431919,-2.89999679,1,"Gitega",39419.4372812627,314888.151928278,0.430183567933271,0.201069312177209,256.586390248105,360.357301142771,0.17879248620232,52086.0451991778
"Kibuye",229010.83476279,0.0610380478403333,0.122399476202222,0.000557209170524905,0.00122569727642556,20,29.97990171,-3.64488773,1,"Gitega",127.60693727939,280.697956440696,0.606870486174055,2.67260870993026,20,29.97990171,-3.64488773,1,"Gitega",138979.91663162,612056.351655432,1.03506725473488,0.408675625211014,1115.87413355145,890.895467192032,0.180777307169088,41399.962020962
"Kinyinya",335969.532434028,0.374203438111111,0.279474196222222,0.0032547952932717,0.0042370363724149,22,30.41267628,-3.52205978,1,"Gitega",1093.51205284897,1423.5151289462,3.39413721161288,5.57441433297073,22,30.41267628,-3.52205978,1,"Gitega",1140326.69200251,1872833.37704172,6.1353995884413,1.41215847137025,6358.20493981193,1858.20366715449,0.178127185434129,59845.3072040939
