"Run_Number","cases_U1_sum","deaths_1_U1_sum","deaths_2_U1_sum","incidence_U1","death_rate_1_U1","death_rate_2_U1","death_rate_mean_U1","average_PfPR_U1"
0,1398508.16625181,4696.18603083834,3159.21038910469,4191.59505899296,14.0753630461315,9.46875461784479,11.7720588319881,0.19063575980137
1,1535849.70045676,4418.02016013654,3359.56991101548,4654.5120259086,13.3891538735506,10.1814380326746,11.7852959531126,0.21435200935461
2,1727354.80923153,5009.41271259468,3492.46810142795,5290.88512038129,15.3438234236933,10.6974244159323,13.0206239198128,0.244181307280906
3,1711043.05969572,5172.25766145514,3888.20390451097,5342.18013765128,16.1487064801011,12.1396627350282,14.1441846075647,0.247656058948309
4,1680265.66731365,5045.61605838223,3538.29828138093,5322.69128598373,15.9833395092263,11.2085069616565,13.5959232354414,0.24384730348331
5,1373658.15358115,3712.37378574789,2697.68716023306,4149.36977146087,11.2138609790125,8.14882620275431,9.68134359088342,0.186244089013208
6,1558842.49100721,4145.60255805098,3111.06879064222,4732.84519921663,12.5865796434985,9.44560279512914,11.0160912193138,0.208081534490112
7,1671442.79476442,4586.77877460329,3357.77686929063,5176.76888647116,14.2061060802498,10.3996588331377,12.3028824566938,0.22127703633252
8,1716104.88731273,4750.81836238214,3502.95569458011,5596.36497930437,15.4928254693714,11.4234384612124,13.4581319652919,0.263345956439332
9,1678189.36432766,4208.34744913142,2978.45995665677,5204.77484696296,13.0518649540455,9.23746377769729,11.1446643658714,0.238816286946095
10,1367947.07388531,3379.94180533077,2419.81066945768,4288.42753675721,10.5959037358433,7.58595336526245,9.09092855055289,0.183796948724683
11,1496479.88776008,3948.63764431043,3155.10653006317,4591.87234913992,12.1161935846805,9.68128375963222,10.8987386721564,0.204889388018314
12,1714917.42697233,3592.6259788681,2922.62080409213,5361.94892629733,11.2328889467227,9.13801634761092,10.1854526471668,0.245321910084807
13,1760502.21921385,5701.80371374955,3965.64781906229,5567.54422486545,18.0318115997481,12.5412620171134,15.2865368084307,0.25637260745519
14,1727552.5278513,4293.7640279966,3135.2558831312,5350.33905838431,13.2980578107511,9.7100850707041,11.5040714407276,0.240328163724394
15,1282019.52193753,3443.16592643513,2512.60974205713,4063.49105454811,10.9134640323174,7.96397171471236,9.43871787351489,0.175779786226048
16,1602648.05134089,4493.19697886067,3195.66928913306,4930.80437779599,13.8240428490394,9.8319903160659,11.8280165825526,0.221990445793091
17,1699079.41010254,4489.46810854351,3553.0214415901,5195.33970353001,13.7276173046204,10.8642087316404,12.2959130181304,0.233378206190381
18,1828847.48645454,4567.54165199523,3586.17016348263,5706.93862991768,14.2530637959665,11.1906833079413,12.7218735519539,0.262674358103291
19,1664883.17869669,3437.92414463723,2886.68312546336,5033.14594757921,10.3932661450825,8.72679696736735,9.56003155622491,0.230365982719046
20,1479858.44997317,3442.17611687689,2747.71540150582,4340.79740135273,10.0967691493795,8.0597410345088,9.07825509194415,0.196724062857882
21,1521428.29043802,5277.24418206926,3346.58195678438,4651.62172327293,16.134670184989,10.2318547819363,13.1832624834627,0.218466696634908
22,1756420.05661367,5498.07621501787,3746.59463525849,5399.30324126728,16.9012991036517,11.5171769313923,14.209238017522,0.246532760153606
23,1787431.91217432,5547.4371386125,3976.14994790537,5369.12111790877,16.6634945299617,11.9436329338561,14.3035637319089,0.248154506328264
24,1773053.94663845,5123.04003891635,3834.96697157193,5482.57357470843,15.8412799524726,11.8583467909041,13.8498133716883,0.254359229188605
25,1367266.53151825,4260.31490433721,3111.29028683345,4122.28157719949,12.8447652585455,9.38047873993619,11.1126219992409,0.180777919938566
26,1504182.20097353,3980.01041247124,2827.68755077684,4720.69123537285,12.4907742284715,8.87435034710934,10.6825622877904,0.218747708239915
27,1687500.90056998,4541.80745039042,3414.54288021881,5098.7727938946,13.7230411286516,10.3170186963252,12.0200299124884,0.238136101222799
28,1932156.32383916,4824.1585319258,3603.80570508012,5760.84092006725,14.3835203874131,10.7449646375122,12.5642425124627,0.258574881356878
29,1720988.23414504,4549.20660550309,3238.65703265068,5260.16817984944,13.9045644560819,9.89889432745477,11.9017293917683,0.242865580763155
30,1349193.48899649,3410.04219519417,2967.01160834176,4150.44380068195,10.4901102803531,9.12724159790657,9.80867593912983,0.191840715696565
31,1600744.10933095,4030.78803380018,3129.39625811687,4726.30503652734,11.9011737568014,9.23975369318047,10.5704637249909,0.207422584407907
32,1654865.52029003,4854.45218266886,3679.63212628293,5096.61616548286,14.9506284138529,11.3324450524275,13.1415367331402,0.243140745012284
33,1752391.32550523,5597.44262623458,3759.61122017362,5420.78040128816,17.3149152498112,11.6298377663474,14.4723765080793,0.259908983386183
34,1627837.59498328,5463.66826224152,3613.27899589959,5309.02223067095,17.8191831633852,11.7843319099927,14.801757536689,0.249044139377657
35,1277930.36873469,3562.2516279481,2584.72681363779,3925.75498154173,10.9431056777912,7.94018548491793,9.44164558135455,0.173978393680194
36,1543954.33115605,3587.67604389926,2715.06537733891,4809.22893527532,11.1751721489038,8.45709663192284,9.8161343904133,0.221855686425402
37,1700305.3389036,5181.88660624266,3627.16744191405,5113.82281551905,15.5849948524679,10.9090356865718,13.2470152695198,0.24151567228796
38,1657686.61348281,5130.42231840512,3605.30149055864,5436.99575508109,16.8271156562797,11.8249183775279,14.3260170169038,0.256073841524977
39,1679407.36206657,3790.71383474744,3016.22807185486,5157.9556898914,11.6424010245053,9.2637266553898,10.4530638399476,0.236052776903965
40,1358015.6881165,4016.61191768773,2926.39786675878,4122.19178754257,12.1922337169772,8.88294101385982,10.5375873654185,0.190696629910965
41,1548984.23223148,4715.55094434615,3402.50741063011,4611.88355497,14.0398923373955,10.1304891594297,12.0851907484126,0.217697208519636
42,1718123.5805696,4094.43950916102,3203.41568838963,5206.51281149962,12.4075776628883,9.70746517350638,11.0575214181974,0.24309328472782
43,1714022.68837328,4818.20497160103,3527.59842740667,5397.98173497706,15.174001259436,11.109486478004,13.14174386872,0.261089249661996
44,1739336.7644116,4864.49150388608,3474.9839158537,5424.38869838114,15.1706634833175,10.8372707723393,13.0039671278284,0.241715102813802
45,1312312.16212742,3994.95716658286,2841.72706760112,4060.20288976029,12.3601206331374,8.79210662277149,10.5761136279544,0.185420345955711
46,1591049.32166154,4129.70754853474,3113.6526169145,4767.78149499264,12.37519350379,9.33045577321098,10.8528246385005,0.215182309752584
47,1628347.71370318,4711.39772722441,3380.73812093003,4980.68918024273,14.4109316986361,10.340792472301,12.3758620854686,0.230985977292369
48,1833003.88751946,4538.00895938008,3506.94602232757,5712.73378180993,14.1431435366399,10.9297362374099,12.5364398870249,0.263963998115737
49,1581724.63534455,4835.4011822325,3500.94721065439,5032.51424968664,15.3846155068805,11.1388331011112,13.2617243039959,0.236423973129285
