"Run_Number","cases_U1_sum","deaths_1_U1_sum","deaths_2_U1_sum","incidence_U1","death_rate_1_U1","death_rate_2_U1","death_rate_mean_U1","average_PfPR_U1"
0,1326710.34698569,5153.84767007965,3439.23339195993,4130.78938306016,16.046802744732,10.7082520413382,13.3775273930351,0.208191542028742
2,1649389.80494979,4830.49407309626,3562.11429346794,5114.47758053062,14.9785414979505,11.0455112785083,13.0120263882294,0.266535712306408
4,1607924.47042897,4735.13973367943,3530.49817491388,5081.69243899465,14.9649590044503,11.1578038715699,13.0613814380101,0.262837815179671
6,1456343.26401084,3599.78047315265,2818.71201202169,4432.80394781764,10.9569779920712,8.57956914652075,9.76827356929598,0.223902751830478
8,1707344.86455711,5037.53367670019,3728.09099382963,5283.62866880405,15.5893855464188,11.5371234387483,13.5632544925835,0.281048464874686
10,1357851.54699839,4839.44914966719,3415.73109244894,4223.61562399949,15.0531721124221,10.6246778164663,12.8389249644442,0.202037915230179
12,1744047.42549905,5164.67111132909,3912.39859079947,5122.45471940978,15.1691940950842,11.4911351220385,13.3301646085614,0.262118474150511
14,1642776.61493849,6014.0026387349,4039.73949834514,4917.11129212524,18.0009381780137,12.0916310373099,15.0462846076618,0.254736827598256
16,1514678.40412157,3591.18591558738,2927.38279737571,4644.76715813542,11.0123854371267,8.97683061931999,9.99460802822335,0.235096163611215
18,1776097.44017684,5476.75808653295,4082.07710166581,5363.9889607173,16.5403480981072,12.3282743473535,14.4343112227303,0.274305884814904
20,1309274.45488773,4482.26079769445,3602.46689199905,4035.3017775454,13.8147314314701,11.1031273836919,12.458929407581,0.206917490896275
22,1669484.57011996,5213.50164413161,3958.95520771213,4941.33430293815,15.4309030305808,11.7177010927737,13.5743020616773,0.25518754024063
24,1648008.76533923,6002.78454142019,3951.76095240331,5077.49278694733,18.4944982403574,12.1753222152539,15.3349102278057,0.262240992125082
26,1476282.26614579,4364.36577238633,3267.52333796066,4570.4826506576,13.5118185060184,10.1160591502311,11.8139388281247,0.233594701872178
28,1761526.41141834,5659.31755371341,4165.09863144293,5440.39355972567,17.4785427979331,12.8637161630062,15.1711294804696,0.273834340036703
30,1271873.73896713,4512.25680857901,3408.24413750907,4076.52871969863,14.4623981982408,10.9238870845648,12.6931426414028,0.208723661780648
32,1640421.76602323,5451.91033488228,4024.61634631243,5036.19950436144,16.7377126389387,12.3558290119985,14.5467708254686,0.266835738930468
34,1616918.23176098,4661.26998991827,3420.52030204432,4966.66441306142,14.3179558024926,10.5067628805295,12.4123593415111,0.259407327520544
36,1630925.82400835,4962.86288177332,3845.85989188147,4692.5264414953,14.2792302110961,11.0653709489903,12.6723005800432,0.245413806320356
38,1815396.7863519,4409.05730733505,3483.84454313121,5287.72475601901,12.8423062384902,10.1474295731544,11.4948679058223,0.281326579592915
40,1326495.98619417,3789.47301057165,2982.58872176599,4089.18106214865,11.6817852685796,9.19440800738189,10.4380966379807,0.210217043368075
42,1589296.33093351,5457.35410286677,3907.36259661741,4889.01736011606,16.7879950578785,12.0198877926749,14.4039414252767,0.264920427536654
44,1606310.3082079,6272.75228513502,3993.37724835172,5018.41211462276,19.5972446288223,12.4760531380425,16.0366488834324,0.256983585261304
46,1586770.11719978,4471.30073554018,3496.10559814127,4817.31412422497,13.5745310259478,10.6139123085008,12.0942216672243,0.243923509018306
48,1773276.27328481,5776.15339911053,3779.4149656424,5431.8002232985,17.6931884759143,11.5768915219771,14.6350399989457,0.284212063428606
