"admin_name","pop_size","pfpr_u1","mortality_pp_u1","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u1","cases_pp_u1","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u1","mortality_rate_u1","incidence_u1","frac_u1","pop_size_u1"
"Busoni",218791.205835172,0.296070850927958,0.00183874253532858,5,30.25180248,-2.47173859,1,"Gitega",402.300696524961,0.654398695898408,5,30.25180248,-2.47173859,1,"Gitega",143176.679772577,14.5699321342399,5207.0727413435,0.0419172154990604,9171.11812429219
"Buye",194429.100944065,0.0846316725239761,0.00059539779877259,7,29.8634721,-2.84840217,1,"Gitega",115.76265871943,0.220671584746806,7,29.8634721,-2.84840217,1,"Gitega",42904.9778262236,4.81146247396086,1781.23983802138,0.0412742285548596,8024.91115008121
"Gashoho",175175.077974295,0.222685626588889,0.00129723710461846,12,30.20685363,-2.81184823,1,"Gitega",227.243610952687,0.576388076767478,12,30.20685363,-2.81184823,1,"Gitega",100968.826291197,10.5167294376381,4708.25359875745,0.0407413259127661,7136.86494354496
"Gihofi",293350.813541338,0.137730466285556,0.000965981490835753,13,30.11562611,-3.91875872,1,"Gitega",283.371456202543,0.304728752233067,13,30.11562611,-3.91875872,1,"Gitega",89392.427377007,7.59941978777552,2403.3413513452,0.0420801112996236,12344.2348836546
"Kinyinya",335969.532434028,0.317316026622222,0.00202994798489542,22,30.41267628,-3.52205978,1,"Gitega",682.000675350712,0.791541759793887,22,30.41267628,-3.52205978,1,"Gitega",265933.91493996,16.3836308854878,6358.80367954796,0.0415463092604942,13958.2940966077
"Kiremba",294281.031087941,0.314407099922222,0.00228775727407416,23,30.02654773,-2.83495738,1,"Gitega",673.24356949348,0.724354265552425,23,30.02654773,-2.83495738,1,"Gitega",213163.720139716,18.1852147896854,5775.00515518597,0.0417319236732079,12280.9135278349
"Kirundo",256307.246344997,0.303343482611111,0.00191054405321761,24,30.06174634,-2.49096793,1,"Gitega",489.686285301015,0.782082141243643,24,30.06174634,-2.49096793,1,"Gitega",200453.320037757,14.9233769205633,6122.45535640753,0.0426041072450162,10919.741410957
"Mukenke",165895.919547284,0.273910260388889,0.00170117166190964,29,30.2945314,-2.59545461,1,"Gitega",282.217437160281,0.823723038832222,29,30.2945314,-2.59545461,1,"Gitega",136652.290979355,13.8589312033027,6653.93438663577,0.0411431106916522,6825.47418122733
"Murore",149893.801163942,0.284765297466667,0.00176752604221905,31,30.73189158,-3.13601584,1,"Gitega",264.941197124471,0.633917846944063,31,30.73189158,-3.13601584,1,"Gitega",95020.3557041077,14.4764965091525,5181.25625302915,0.0409239816322113,6134.2511656155
"Muyinga",326814.238908712,0.166987685145556,0.00118197644427502,34,30.3660234,-2.92732926,1,"Gitega",386.286732043766,0.373501808333753,34,30.3660234,-2.92732926,1,"Gitega",122065.709221623,9.88951106202944,3086.98700438723,0.0405798109530768,13262.0600316892
"Vumbi",220988.71850429,0.340702420666667,0.00220106123374093,43,30.03599031,-2.63887858,1,"Gitega",486.40970139388,0.771463898269314,43,30.03599031,-2.63887858,1,"Gitega",170484.81825086,18.1234369600662,6325.57620648681,0.0406618382858676,8985.80753482256
