"year","mean_coverage","max_coverage","min_coverage","new_net_per_cap","irs_per_cap","scenario"
2012,0.302032722954146,0.363083950976145,0.255751308592074,0.0804993708076493,0,"to-present"
2013,0.246308403092951,0.288302555721388,0.217826274795405,0.0885059047259173,0,"to-present"
2014,0.430710325464262,0.487402404595467,0.372997787438084,0.792028273074761,0,"to-present"
2015,0.566552946227641,0.642983060418516,0.483547242611701,0.101116427940949,0,"to-present"
2016,0.416394047731694,0.463894800201717,0.36624989288245,0.111481717581841,0.346497819373797,"to-present"
2017,0.443978616258741,0.487507633059017,0.390421403661978,0.831465465502713,0.956846027604142,"to-present"
2018,0.631389281147967,0.70898513875874,0.542655498835918,0.113565983913127,0.589854262259892,"to-present"
2019,0.472270591657984,0.524451583039814,0.408400623477336,0.874006682661756,1.2642067465238,"to-present"
2020,0.706717367108358,0.77791738802155,0.606212394709812,0.112990467848299,0.599491545277596,"to-present"
2021,0.522208103264406,0.578314378274181,0.459288059234579,0.112820556306092,0.596446716417133,"BAU"
2022,0.470669511530935,0.513658920592509,0.416676364909496,0.876921481345152,0.601359559532094,"BAU"
2023,0.674567831965049,0.740309669295314,0.593319825633873,0.114279061926931,0.599720344032337,"BAU"
2024,0.492044067535595,0.529524548122021,0.444863826610062,0.114771309553169,0.599616594631722,"BAU"
2025,0.456332725220591,0.490232572961351,0.414590289563142,0.877552642722316,0.602482405486312,"BAU"
2026,0.671940056474096,0.741228508209078,0.585135531824018,0.114834908406315,0.598956119722559,"BAU"
2027,0.490231707323588,0.534403955051618,0.434530765300676,0.116795167923975,0.601684097045357,"BAU"
2028,0.454921363732922,0.498225870806445,0.406663628333261,0.874136824982599,0.600862144407178,"BAU"
2029,0.671138763880114,0.735584603851528,0.587934909387032,0.116249151178962,0.599190668056742,"BAU"
2030,0.488365927174892,0.534919155829419,0.436390342621427,0.1171159545956,0.599188050237042,"BAU"
2021,0.522313366951966,0.573834699789077,0.461007914160468,0.113285404779636,0.59642830047613,"GF"
2022,0.388257942565304,0.418547892595955,0.35536781510637,0.113573629621331,0.601779651245163,"GF"
2023,0.314232098184306,0.336060488623569,0.295036547300428,0.115333246860984,0.601461017010214,"GF"
2024,0.272644292431199,0.28327550244275,0.251922003680455,0.114538790402299,0.598421304576126,"GF"
2025,0.248576682645939,0.263331019558394,0.237778649621737,0.115594075923252,0.603627429341708,"GF"
2026,0.234903095504261,0.247640357778574,0.226376112217937,0.113984576823565,0.600558411952516,"GF"
2027,0.226017212425488,0.242563677221486,0.212134225461492,0.114704668249217,0.598173915443572,"GF"
2028,0.220518342768561,0.234703543222762,0.20792808092292,0.11408809152978,0.603525904492492,"GF"
2029,0.216848864803521,0.232430174378275,0.202461925793195,0.114600105033349,0.600160263881566,"GF"
2030,0.21343951985393,0.227436003936402,0.201622211104539,0.114229180221604,0.598738861860364,"GF"
