"month","year","date","mean_burden","max_burden","min_burden","scenario"
1,2012,"2012-01-01",0.602397933008211,2.5221481231776,0.0645011193300087,"to-present"
1,2013,"2013-01-01",0.528492261662476,1.77836034229775,0.0591837145894721,"to-present"
1,2014,"2014-01-01",0.625001269910113,3.52048893209505,0.0558332386308778,"to-present"
1,2015,"2015-01-01",0.264183924562406,2.19648869182767,0.0503758451747215,"to-present"
1,2016,"2016-01-01",0.425635023117913,2.26172544259,0.0523623734012736,"to-present"
1,2017,"2017-01-01",0.364071689143619,2.14584068199031,0.0507591216158023,"to-present"
1,2018,"2018-01-01",0.101920472611728,0.935308415069998,0.0510176521681812,"to-present"
1,2019,"2019-01-01",0.436991968245905,2.26343950515607,0.0518277907460636,"to-present"
1,2020,"2020-01-01",0.245912847898373,0.868346752469384,0.0523489128373781,"to-present"
2,2012,"2012-02-01",0.526468229623945,2.23168363776494,0.0637617158287233,"to-present"
2,2013,"2013-02-01",0.643138890521422,2.48535948761802,0.0576448032260754,"to-present"
2,2014,"2014-02-01",0.369878407346281,1.96279300248164,0.0541665579726503,"to-present"
2,2015,"2015-02-01",0.384745272230214,5.01410740849206,0.050977551926103,"to-present"
2,2016,"2016-02-01",0.300033781027645,1.61612184129105,0.0503749922054304,"to-present"
2,2017,"2017-02-01",0.410186911870141,1.74897738954501,0.0526482441963344,"to-present"
2,2018,"2018-02-01",0.222828327204513,1.67451171172585,0.0511348039039876,"to-present"
2,2019,"2019-02-01",0.575468645464996,3.12009073012945,0.0498511830610504,"to-present"
2,2020,"2020-02-01",0.209799377385162,1.60210581278641,0.0492977873271057,"to-present"
3,2012,"2012-03-01",0.465666735220156,2.73380837234009,0.0613799969669119,"to-present"
3,2013,"2013-03-01",0.228914784369874,2.01980549159595,0.0582206786892083,"to-present"
3,2014,"2014-03-01",0.255820483456349,2.09634609865935,0.0543833635631831,"to-present"
3,2015,"2015-03-01",0.0909140939832223,0.37686028456138,0.0489980556676801,"to-present"
3,2016,"2016-03-01",0.355852938745135,1.70898467087447,0.0522529701478685,"to-present"
3,2017,"2017-03-01",0.178367399039206,0.629254133075971,0.0506382781865515,"to-present"
3,2018,"2018-03-01",0.166055684890369,2.03886782776571,0.0508677200784992,"to-present"
3,2019,"2019-03-01",0.254155459113728,1.95968740435502,0.0500433667083304,"to-present"
3,2020,"2020-03-01",0.106567263119265,0.339895708404231,0.049706139315298,"to-present"
4,2012,"2012-04-01",0.268240439653682,1.8616561589417,0.063507810797519,"to-present"
4,2013,"2013-04-01",0.334413018883608,2.22379774184385,0.0570876504487012,"to-present"
4,2014,"2014-04-01",0.526959509399158,3.83170379869883,0.0540879305032016,"to-present"
4,2015,"2015-04-01",0.187969371050177,1.699580385728,0.0479555565833887,"to-present"
4,2016,"2016-04-01",0.217775653474703,1.38308895933852,0.0526618498157673,"to-present"
