"month","year","date","mean_burden","max_burden","min_burden","scenario"
1,2012,"2012-01-01",0.0941781394417143,0.163036135982109,0.0598264449005615,"to-present"
1,2013,"2013-01-01",0.100959435380714,0.164055025351564,0.0709597001319664,"to-present"
1,2014,"2014-01-01",0.0932537896330465,0.132365222809724,0.0655313891627207,"to-present"
1,2015,"2015-01-01",0.0562749179312457,0.111611727834375,0.0314178359139461,"to-present"
1,2016,"2016-01-01",0.0742753822605243,0.123489963352966,0.0428147181722358,"to-present"
1,2017,"2017-01-01",0.0870204184546026,0.130894964461827,0.0458780951862363,"to-present"
1,2018,"2018-01-01",0.0540767464260704,0.0951415558639269,0.0270864655841364,"to-present"
1,2019,"2019-01-01",0.0687871301546603,0.0885226314835237,0.0388445072831929,"to-present"
1,2020,"2020-01-01",0.0717664915852914,0.102362164125545,0.0421407295822735,"to-present"
2,2012,"2012-02-01",0.0728988884914732,0.121055416784276,0.0471078840382432,"to-present"
2,2013,"2013-02-01",0.0826839323558044,0.120867154503489,0.0475613494015668,"to-present"
2,2014,"2014-02-01",0.0738205656380164,0.0983079280190742,0.0535141911351278,"to-present"
2,2015,"2015-02-01",0.0470086846878826,0.0664452351249813,0.0246073382110492,"to-present"
2,2016,"2016-02-01",0.0552261910052994,0.0899284442320501,0.0359060167247812,"to-present"
2,2017,"2017-02-01",0.074528120435093,0.159479951705982,0.0376197611834657,"to-present"
2,2018,"2018-02-01",0.0415138557233884,0.0755989091884494,0.0254580367698068,"to-present"
2,2019,"2019-02-01",0.0611154593871323,0.1033968361862,0.0373931554256996,"to-present"
2,2020,"2020-02-01",0.0503228688123817,0.0884060154512782,0.0246978087982955,"to-present"
3,2012,"2012-03-01",0.068943988274762,0.100608340818681,0.03974438967448,"to-present"
3,2013,"2013-03-01",0.0664415954717255,0.0935528636971515,0.0393539258514369,"to-present"
3,2014,"2014-03-01",0.0683401684788883,0.0939731005356282,0.045234182297492,"to-present"
3,2015,"2015-03-01",0.0407643371002539,0.0690141501121551,0.0257842254524174,"to-present"
3,2016,"2016-03-01",0.0536303878844717,0.0846254315798085,0.0328155934380434,"to-present"
3,2017,"2017-03-01",0.0620092406914279,0.104189020485984,0.0348370538480055,"to-present"
3,2018,"2018-03-01",0.0370943333948828,0.0515899994477865,0.0255078729935519,"to-present"
3,2019,"2019-03-01",0.048091958507629,0.0636106659577709,0.0361285825102208,"to-present"
3,2020,"2020-03-01",0.045357359129852,0.0891815587144031,0.0277184726037348,"to-present"
4,2012,"2012-04-01",0.0788857844540056,0.115989419100955,0.0425607049348748,"to-present"
4,2013,"2013-04-01",0.080052270109326,0.117696580259919,0.045774868288531,"to-present"
4,2014,"2014-04-01",0.0755837407647926,0.132417122281348,0.0416344997325038,"to-present"
4,2015,"2015-04-01",0.0485985865432536,0.0784855058185356,0.024873688277794,"to-present"
4,2016,"2016-04-01",0.0540572402533128,0.0804184452429651,0.0326005738731797,"to-present"
4,2017,"2017-04-01",0.0674903596068862,0.0968313544400673,0.0335476585441535,"to-present"
4,2018,"2018-04-01",0.0404546871057017,0.0595373377690909,0.024888834537505,"to-present"
4,2019,"2019-04-01",0.0642537894120767,0.102221592321387,0.0320577423996842,"to-present"
4,2020,"2020-04-01",0.0483314130513199,0.0781720158729272,0.0289993525920303,"to-present"
5,2012,"2012-05-01",0.0835180827342976,0.125721257590105,0.0403680755950837,"to-present"
5,2013,"2013-05-01",0.0821122222588425,0.122456976978931,0.0466453901362222,"to-present"
5,2014,"2014-05-01",0.0787878017724757,0.127304053252894,0.0446130646718563,"to-present"
5,2015,"2015-05-01",0.045749592506253,0.0687878934162995,0.0320380562987348,"to-present"
5,2016,"2016-05-01",0.0659840855505621,0.117123139936015,0.0391298532142594,"to-present"
5,2017,"2017-05-01",0.0663265832442227,0.118188752662394,0.0436453727040926,"to-present"
5,2018,"2018-05-01",0.0435808749077058,0.0804004409317592,0.0249885435660555,"to-present"
5,2019,"2019-05-01",0.0629376942569888,0.139336001699918,0.03495616933088,"to-present"
5,2020,"2020-05-01",0.0507519783492098,0.0912962873269514,0.0302183370331411,"to-present"
6,2012,"2012-06-01",0.0946331857853813,0.16451745948149,0.036725153802747,"to-present"
6,2013,"2013-06-01",0.0928575997239943,0.16384341168664,0.0533876386199051,"to-present"
6,2014,"2014-06-01",0.0932943677142539,0.134133067076245,0.0516983685215277,"to-present"
6,2015,"2015-06-01",0.0491261845578412,0.0795406972196507,0.0281895479294488,"to-present"
6,2016,"2016-06-01",0.073696790851337,0.110667648663329,0.0381305578635134,"to-present"
6,2017,"2017-06-01",0.0747259664936292,0.122689861090704,0.045753860810052,"to-present"
6,2018,"2018-06-01",0.0403317764398529,0.0628520726016256,0.0211882435694292,"to-present"
6,2019,"2019-06-01",0.0574698120006143,0.0938457870454122,0.0276277084192816,"to-present"
6,2020,"2020-06-01",0.0533263845150828,0.100969586219257,0.028673992247136,"to-present"
7,2012,"2012-07-01",0.0793568033052585,0.177317862698695,0.0493906152320913,"to-present"
7,2013,"2013-07-01",0.0783291718053845,0.12677505097105,0.0511480209041046,"to-present"
7,2014,"2014-07-01",0.0632442855917111,0.0869662538308755,0.0406845616521872,"to-present"
7,2015,"2015-07-01",0.0476332558776512,0.0842899377654876,0.0282899938148327,"to-present"
7,2016,"2016-07-01",0.0588056928577096,0.0886905190528511,0.0310469380082621,"to-present"
7,2017,"2017-07-01",0.0597017466067119,0.0933615890702451,0.032570816994626,"to-present"
7,2018,"2018-07-01",0.0364412206835376,0.051142886139474,0.0204301578478307,"to-present"
