"year","mean_coverage","max_coverage","min_coverage","new_net_per_cap","irs_per_cap","scenario"
2012,0.299994402309111,0.341805775807738,0.245316774196391,0.0812175092223132,0,"to-present"
2013,0.246498045882477,0.278448726983149,0.209597584757484,0.0910962217635545,0,"to-present"
2014,0.432246113552941,0.485763836467612,0.363064758090986,0.793269271990402,0,"to-present"
2015,0.568262002010057,0.645895022511315,0.477580317053997,0.104967911490041,0,"to-present"
2016,0.417576466106665,0.466367012198507,0.350723974975952,0.111261523462847,0,"to-present"
2017,0.443972939540913,0.488158676910813,0.388418373034326,0.818570602124996,0,"to-present"
2018,0.625859475752346,0.694503231705562,0.545305303521884,0.120069278207867,0,"to-present"
2019,0.469573894848607,0.510783212114994,0.415627503166237,0.879884724445969,0,"to-present"
2020,0.707819882757942,0.77535305462261,0.624400550424886,0.118164156097523,0,"to-present"
2021,0.528284468605632,0.571929633780944,0.465462455089385,0.123279719626038,0,"BAU"
2022,0.47616679322873,0.510499164414727,0.418898758342948,0.873269585403764,0,"BAU"
2023,0.670855545933687,0.747307117246962,0.587387399381084,0.119240650197784,0,"BAU"
2024,0.490644967835773,0.542543222824856,0.443036269104071,0.11698745142672,0,"BAU"
2025,0.455858614096289,0.487644628999396,0.410364983455607,0.875094726430055,0,"BAU"
2026,0.671538078366886,0.742604207261195,0.587924280497559,0.116962734699683,0,"BAU"
2027,0.490711284144617,0.538227525269093,0.432765268645108,0.121870972701222,0,"BAU"
2028,0.456145418244778,0.494162644087333,0.404972263303001,0.870321023411566,0,"BAU"
2029,0.668780265189097,0.747110735266399,0.585007662814254,0.120691374419729,0,"BAU"
2030,0.491985489780263,0.542498350785404,0.441023641957789,0.122041739638599,0,"BAU"
2021,0.80028782656987,0.815859942041441,0.780875316868795,0.917195459573318,0,"GF"
2022,0.736875133016357,0.746641844750106,0.723005532898059,0.913723441191056,0,"GF"
2023,0.728599756679636,0.743143218329074,0.704145628780821,0.916449043139145,0,"GF"
2024,0.726078834487566,0.746500905282247,0.708022516025296,0.913668772801788,0,"GF"
2025,0.727800855158103,0.735365753072573,0.710882826605348,0.918830893424394,0,"GF"
2026,0.725221703828801,0.738844116700283,0.710203098876071,0.911198110707741,0,"GF"
2027,0.723934561980927,0.740721231903029,0.707120241537511,0.91373670763897,0,"GF"
2028,0.728520314418902,0.742717839358597,0.719115524749676,0.914991348578072,0,"GF"
2029,0.724128992698018,0.740124955149184,0.710024911426252,0.911289480243292,0,"GF"
2030,0.725952743806534,0.741299142126943,0.708761556362165,0.911331007622339,0,"GF"
2021,0.799880815364087,0.8152365118234,0.779612786667999,0.91742251228288,0,"GF with PBO"
2022,0.737268398001467,0.749847955722364,0.723014232624407,0.916978380745099,0,"GF with PBO"
2023,0.726015583676923,0.742703908478869,0.711693086022111,0.912523039153841,0,"GF with PBO"
2024,0.72851348257411,0.73945561892031,0.714487271233758,0.91345398414189,0,"GF with PBO"
2025,0.723114930710015,0.735485550706073,0.713242571771182,0.912283832107133,0,"GF with PBO"
2026,0.726057747201003,0.739864416309241,0.712370221241215,0.911141551006763,0,"GF with PBO"
2027,0.727317065418111,0.742978580214169,0.709654691848193,0.91682387028813,0,"GF with PBO"
2028,0.726506072125542,0.748207488972275,0.710079023088025,0.910904550669075,0,"GF with PBO"
2029,0.728823244842444,0.745004882918988,0.714289487306759,0.913647326276815,0,"GF with PBO"
2030,0.723941868644224,0.739465423596253,0.707277444912744,0.912719868210238,0,"GF with PBO"
2021,0.802194763781133,0.817980670890141,0.783739742152421,0.917786337170409,0,"GF at 80%"
2022,0.737061022464054,0.755796585152387,0.719801021963287,0.916971392663487,0,"GF at 80%"
2023,0.73055367710683,0.74581047163646,0.721170411536523,0.922409377632155,0,"GF at 80%"
2024,0.729305776711067,0.739019552512171,0.717779840092269,0.918606171309958,0,"GF at 80%"
2025,0.729681473173086,0.744784580522607,0.715965387844211,0.921298709191907,0,"GF at 80%"
2026,0.72896396341173,0.741959833350453,0.712403586540859,0.917588821874072,0,"GF at 80%"
2027,0.726802689649804,0.741559520703349,0.705248950027384,0.917747219538727,0,"GF at 80%"
2028,0.726272306311098,0.739508549506961,0.705598360087914,0.914138874208969,0,"GF at 80%"
2029,0.727068529213416,0.74028906683257,0.712421645183466,0.92066861068124,0,"GF at 80%"
2030,0.726927185639466,0.746538194683104,0.705782076747293,0.915604518049074,0,"GF at 80%"
2021,0.801959671273065,0.817349191524109,0.781551725564659,0.918388130326643,0,"GF at 80% with PBO"
2022,0.736322199433063,0.756665437016714,0.723340527008253,0.91499479044796,0,"GF at 80% with PBO"
2023,0.730504812740645,0.749178928972712,0.710703676706509,0.920092523393631,0,"GF at 80% with PBO"
2024,0.727985385476629,0.75495379553047,0.710061555236832,0.9159117391764,0,"GF at 80% with PBO"
2025,0.725368986677567,0.745391289113382,0.698753226468015,0.919114744508288,0,"GF at 80% with PBO"
2026,0.728713940079611,0.747709677499727,0.71463969201584,0.920175406126552,0,"GF at 80% with PBO"
2027,0.727953281591114,0.741038647129452,0.709413222871629,0.918505884261776,0,"GF at 80% with PBO"
2028,0.729119775183381,0.742377580874409,0.702836566305398,0.920634125547738,0,"GF at 80% with PBO"
2029,0.727925655346204,0.744243527997125,0.714174898430313,0.919945486041118,0,"GF at 80% with PBO"
2030,0.729503684172866,0.743887489330946,0.712792611629292,0.916752882259585,0,"GF at 80% with PBO"
2020,0.707819882757942,0.77535305462261,0.624400550424886,0.118164156097523,0,"BAU"
2020,0.707819882757942,0.77535305462261,0.624400550424886,0.118164156097523,0,"GF"
2020,0.707819882757942,0.77535305462261,0.624400550424886,0.118164156097523,0,"GF with PBO"
2020,0.707819882757942,0.77535305462261,0.624400550424886,0.118164156097523,0,"GF at 80%"
2020,0.707819882757942,0.77535305462261,0.624400550424886,0.118164156097523,0,"GF at 80% with PBO"
