"month","year","date","mean_burden","max_burden","min_burden","scenario"
1,2012,"2012-01-01",124.543291008952,137.640278600246,110.408153206539,"to-present"
1,2013,"2013-01-01",130.640711139679,147.946586000552,109.935122173101,"to-present"
1,2014,"2014-01-01",131.79229924781,153.149944576454,113.912732636955,"to-present"
1,2015,"2015-01-01",84.6524464304986,100.859612858247,68.4107573878093,"to-present"
1,2016,"2016-01-01",139.05735635637,157.902051042629,122.433565566364,"to-present"
1,2017,"2017-01-01",152.565588300577,173.868043946456,130.252310623872,"to-present"
1,2018,"2018-01-01",88.4774651863323,102.853808696606,66.6816121371566,"to-present"
1,2019,"2019-01-01",150.259121586171,180.294599783675,120.729178488686,"to-present"
1,2020,"2020-01-01",138.534090929619,162.089115914337,121.957681440724,"to-present"
2,2012,"2012-02-01",100.29110169917,114.25557771125,86.0996564286357,"to-present"
2,2013,"2013-02-01",102.596390537295,115.966488726958,87.5142299832068,"to-present"
2,2014,"2014-02-01",105.392516420961,119.143917077858,92.8916285673318,"to-present"
2,2015,"2015-02-01",70.7451551973326,90.4027732165558,52.8393812382393,"to-present"
2,2016,"2016-02-01",108.946550636154,128.576412791513,88.1485730172096,"to-present"
2,2017,"2017-02-01",116.212890695568,126.811039695919,100.982256748915,"to-present"
2,2018,"2018-02-01",67.4034236358402,83.4096869539191,55.7472834172463,"to-present"
2,2019,"2019-02-01",114.771782538197,130.471253281188,98.4199620687134,"to-present"
2,2020,"2020-02-01",81.8542285216227,92.6994294617979,68.2360636369527,"to-present"
3,2012,"2012-03-01",90.761531305611,104.561543335691,78.028725880133,"to-present"
3,2013,"2013-03-01",93.1283257798191,109.463329956977,81.9532384828257,"to-present"
3,2014,"2014-03-01",94.6515710124701,106.357357822173,80.1438034651635,"to-present"
3,2015,"2015-03-01",60.0250501537153,80.1878442415079,46.6260395300511,"to-present"
3,2016,"2016-03-01",100.808186204025,115.376063289573,86.4158282182059,"to-present"
3,2017,"2017-03-01",103.570080859555,118.230233386957,88.4054345991416,"to-present"
3,2018,"2018-03-01",57.6644190059095,75.4175728225586,34.5462107008109,"to-present"
3,2019,"2019-03-01",106.898621559867,119.586485374191,75.8779010716249,"to-present"
3,2020,"2020-03-01",64.3035549934884,80.0745575519057,48.0016476221856,"to-present"
4,2012,"2012-04-01",113.327908351569,130.002542106555,97.9193948376397,"to-present"
4,2013,"2013-04-01",116.371221394212,135.930259441229,94.0211312777306,"to-present"
4,2014,"2014-04-01",114.396198589776,127.080472920222,89.5830632217472,"to-present"
4,2015,"2015-04-01",86.622553275301,106.157649238653,73.0052429293585,"to-present"
4,2016,"2016-04-01",124.625075624676,162.019576649699,94.1198653900076,"to-present"
4,2017,"2017-04-01",130.628964654239,151.52462743461,104.390263496663,"to-present"
4,2018,"2018-04-01",86.3481703231472,109.664433459056,61.1526097535834,"to-present"
4,2019,"2019-04-01",129.213269002683,151.970139724082,105.829481643684,"to-present"
4,2020,"2020-04-01",89.625610473122,101.421053344207,72.9779430927513,"to-present"
5,2012,"2012-05-01",113.442068259632,130.748747004153,101.64008109227,"to-present"
5,2013,"2013-05-01",121.138105143746,137.046439351072,105.342125341329,"to-present"
5,2014,"2014-05-01",121.369343633448,146.360678502154,107.440864960133,"to-present"
5,2015,"2015-05-01",87.7135942058152,105.780770720788,63.1277520686131,"to-present"
5,2016,"2016-05-01",129.646799598908,150.80679782618,111.483340138125,"to-present"
5,2017,"2017-05-01",132.611831426098,153.478532710195,114.226317026307,"to-present"
5,2018,"2018-05-01",85.3500344451337,111.484404981313,62.3521547468934,"to-present"
5,2019,"2019-05-01",137.534848597006,156.264442729643,107.862159029714,"to-present"
5,2020,"2020-05-01",93.4506715252008,116.550896140566,72.359981658615,"to-present"
6,2012,"2012-06-01",124.115843401236,157.026699830902,107.217548215975,"to-present"
6,2013,"2013-06-01",125.578347286351,142.332279414295,106.702205854588,"to-present"
6,2014,"2014-06-01",127.741121509653,148.699020990583,105.681290569064,"to-present"
6,2015,"2015-06-01",104.120469479294,123.615054340779,87.3589413612774,"to-present"
6,2016,"2016-06-01",136.167105581052,152.869636202228,106.670092767873,"to-present"
6,2017,"2017-06-01",141.783925775115,167.239905868687,120.528375703769,"to-present"
6,2018,"2018-06-01",106.075432367922,126.994759790315,89.5653016090378,"to-present"
6,2019,"2019-06-01",147.730224452305,171.102443749837,123.966718512219,"to-present"
6,2020,"2020-06-01",106.885960627732,129.609748546209,88.418541023564,"to-present"
7,2012,"2012-07-01",89.9128133451554,102.633031859811,73.4746889818462,"to-present"
7,2013,"2013-07-01",97.2224815685067,110.27918239007,82.8326065649949,"to-present"
7,2014,"2014-07-01",97.5738821359934,112.148874345245,78.4304512390873,"to-present"
7,2015,"2015-07-01",76.3800584375593,92.8483752133104,63.017130282254,"to-present"
7,2016,"2016-07-01",105.224938507763,126.427712987091,92.3383541730553,"to-present"
7,2017,"2017-07-01",108.778028902768,128.04624240214,87.134351999506,"to-present"
7,2018,"2018-07-01",77.1312211708665,92.2202355594792,62.5060258789944,"to-present"
7,2019,"2019-07-01",109.806821545065,139.28922415568,85.77657275399,"to-present"
7,2020,"2020-07-01",79.1912267014956,94.6199129955903,63.2481978161409,"to-present"
8,2012,"2012-08-01",69.5415366972221,83.1099647786925,57.5224680937773,"to-present"
8,2013,"2013-08-01",70.7474495909006,82.917362501709,56.1302205959833,"to-present"
8,2014,"2014-08-01",51.9565256783221,62.6674139867311,39.3632743442925,"to-present"
8,2015,"2015-08-01",57.3929698961563,72.0956388958638,45.6765977800262,"to-present"
