"year","mean_coverage","max_coverage","min_coverage","new_net_per_cap","irs_per_cap","scenario"
2012,0.301884209127865,0.348166164254117,0.255183424134449,0.0806148644038374,0,"to-present"
2013,0.247235444330524,0.276464413312361,0.217439126799791,0.0879595675184386,0,"to-present"
2014,0.427727717296909,0.483048543375476,0.367198061452659,0.784642391899919,0,"to-present"
2015,0.563432194319515,0.638780589414888,0.479835807507147,0.103463004555537,0,"to-present"
2016,0.414909153257936,0.460978906046918,0.363390649033813,0.111679874898435,0,"to-present"
2017,0.442271616497087,0.487439661227205,0.392680383888393,0.825587553523575,0,"to-present"
2018,0.628559979521677,0.69974569505006,0.546182110766429,0.119290618154935,0.210686053350255,"to-present"
2019,0.47376625024388,0.518059882565021,0.422420416334932,0.834388739295128,0.0307923857844312,"to-present"
2020,0.688036936468174,0.757028949592091,0.605259565371279,0.119706103130701,0.0303110913707158,"to-present"
2021,0.513951067739579,0.561181969157408,0.459335381878565,0.118399431393359,0,"BAU"
2022,0.463087327716429,0.503559878561678,0.416519894042698,0.834289142754356,0,"BAU"
2023,0.653243589209134,0.721334168399264,0.575070589705652,0.118271032934782,0,"BAU"
2024,0.48116904074718,0.523839167866561,0.431961913634889,0.118995620674996,0,"BAU"
2025,0.447113588328739,0.483083772880942,0.404352805997607,0.834323132604135,0,"BAU"
2026,0.650804169938867,0.72024163005908,0.569725810361533,0.118848432183407,0,"BAU"
2027,0.480296648121611,0.524407058056672,0.427856430920889,0.119376027449303,0,"BAU"
2028,0.446021383268941,0.482976407081943,0.402493014854926,0.833533636708711,0,"BAU"
2029,0.649136740269047,0.719538778275521,0.564758940022371,0.119061677264558,0,"BAU"
2030,0.47806006285081,0.521256312972036,0.426954836212538,0.118272843846697,0,"BAU"
2021,0.513793347885471,0.562071235056105,0.459514990788962,0.118463703695568,0,"GF"
2022,0.463259017187033,0.502350760704921,0.415751819604092,0.833597677994426,0,"GF"
2023,0.652794089310942,0.720609131114103,0.572889376184812,0.118294382251419,0,"GF"
2024,0.48099492893496,0.522229212160919,0.430796039670484,0.118674650928529,0,"GF"
2025,0.446252229775981,0.482777085537554,0.402896153106223,0.833823657906379,0,"GF"
2026,0.649975949720779,0.720571236667587,0.568687936477034,0.118576199151579,0,"GF"
2027,0.480097001002751,0.522837157346745,0.427783981731186,0.118952640974517,0,"GF"
2028,0.446289081858928,0.483827288176599,0.401930886362914,0.834497176992012,0,"GF"
2029,0.649717415064943,0.719146209028434,0.568280833504535,0.118280516494296,0,"GF"
2030,0.479006422068679,0.520984804017804,0.425894975329086,0.118706080064423,0,"GF"
2021,0.513793347885471,0.562071235056105,0.459514990788962,0.118463703695568,0,"GF with PBO"
2022,0.463259017187033,0.502350760704921,0.415751819604092,0.833597677994426,0,"GF with PBO"
2023,0.652794089310942,0.720609131114103,0.572889376184812,0.118294382251419,0,"GF with PBO"
2024,0.48099492893496,0.522229212160919,0.430796039670484,0.118674650928529,0,"GF with PBO"
2025,0.446252229775981,0.482777085537554,0.402896153106223,0.833823657906379,0,"GF with PBO"
2026,0.649975949720779,0.720571236667587,0.568687936477034,0.118576199151579,0,"GF with PBO"
2027,0.480097001002751,0.522837157346745,0.427783981731186,0.118952640974517,0,"GF with PBO"
2028,0.446289081858928,0.483827288176599,0.401930886362914,0.834497176992012,0,"GF with PBO"
2029,0.649717415064943,0.719146209028434,0.568280833504535,0.118280516494296,0,"GF with PBO"
2030,0.479006422068679,0.520984804017804,0.425894975329086,0.118706080064423,0,"GF with PBO"
2021,0.515160057520219,0.562702383859012,0.461285970820676,0.122121915937132,0,"GF at 80%"
2022,0.476147471833363,0.503474625006063,0.44680074996012,0.929147327972518,0,"GF at 80%"
2023,0.699789215202552,0.722258044137026,0.689262471892322,0.121597786647525,0,"GF at 80%"
2024,0.511454121594674,0.528540275130818,0.502102451454195,0.122490081238834,0,"GF at 80%"
2025,0.473829381852318,0.486134084630535,0.464633111604106,0.929413744920358,0,"GF at 80%"
2026,0.699631019957458,0.721982962943687,0.691103707271467,0.122103704131189,0,"GF at 80%"
2027,0.511152182493075,0.528797207923438,0.503802779219139,0.122485997500895,0,"GF at 80%"
2028,0.473196091841866,0.48660543869068,0.466508773948934,0.92986982502626,0,"GF at 80%"
2029,0.699564488312974,0.722035787321827,0.68979263145741,0.121673272617796,0,"GF at 80%"
2030,0.511485297533039,0.527754438024568,0.506101979238809,0.122180656672717,0,"GF at 80%"
2021,0.515160057520219,0.562702383859012,0.461285970820676,0.122121915937132,0,"GF at 80% with PBO"
2022,0.476147471833363,0.503474625006063,0.44680074996012,0.929147327972518,0,"GF at 80% with PBO"
2023,0.699789215202552,0.722258044137026,0.689262471892322,0.121597786647525,0,"GF at 80% with PBO"
2024,0.511454121594674,0.528540275130818,0.502102451454195,0.122490081238834,0,"GF at 80% with PBO"
2025,0.473829381852318,0.486134084630535,0.464633111604106,0.929413744920358,0,"GF at 80% with PBO"
2026,0.699631019957458,0.721982962943687,0.691103707271467,0.122103704131189,0,"GF at 80% with PBO"
2027,0.511152182493075,0.528797207923438,0.503802779219139,0.122485997500895,0,"GF at 80% with PBO"
2028,0.473196091841866,0.48660543869068,0.466508773948934,0.92986982502626,0,"GF at 80% with PBO"
2029,0.699564488312974,0.722035787321827,0.68979263145741,0.121673272617796,0,"GF at 80% with PBO"
2030,0.511485297533039,0.527754438024568,0.506101979238809,0.122180656672717,0,"GF at 80% with PBO"
