"year","mean_coverage","max_coverage","min_coverage","new_net_per_cap","irs_per_cap","scenario"
2012,0.141313284002238,0.174483187280332,0.108183527253597,0.0803041084700656,0,"to-present"
2013,0.11967125457043,0.143561806160566,0.0972513938431523,0.0890175339475027,0,"to-present"
2014,0.344678020029629,0.405849085510849,0.281940804117233,0.794943798751615,0,"to-present"
2015,0.376826925665395,0.475811484527719,0.304655249476886,0.105299153177489,0,"to-present"
2016,0.211056253163524,0.266185966024898,0.173134733003061,0.111899194726331,0,"to-present"
2017,0.305143219658155,0.359852394741042,0.255318314459895,0.817668175736838,0,"to-present"
2018,0.445583568192098,0.549441607780475,0.346782510963836,0.117195064636837,0,"to-present"
2019,0.254406346979458,0.323036954283209,0.209133538819443,0.876408870288039,0,"to-present"
2020,0.563636858602587,0.655815408134084,0.472884881470124,0.119603571424705,0,"to-present"
2021,0.284818986761151,0.356498379927357,0.2233635652773,0.121563550475668,0,"BAU"
2022,0.300045872877353,0.347871556556891,0.259767378084838,0.874819594826569,0,"BAU"
2023,0.498922043490809,0.604487632894661,0.413492728194538,0.121665883855263,0,"BAU"
2024,0.259244732604057,0.337748869458774,0.205641897106892,0.119587022035372,0,"BAU"
2025,0.289150072885743,0.343272655898755,0.245183236158191,0.875200078664403,0,"BAU"
2026,0.499388597120849,0.612152130193954,0.414325026097097,0.116873015935265,0,"BAU"
2027,0.258312386283505,0.331975327293145,0.197225218879296,0.120213923877926,0,"BAU"
2028,0.29020034939432,0.345341220750026,0.240210508931712,0.876134327426827,0,"BAU"
2029,0.497198113754999,0.597386409632644,0.401701410245605,0.120750134163288,0,"BAU"
2030,0.256719481154752,0.316759349800214,0.198187355487098,0.117362095627892,0,"BAU"
2021,0.747560364844831,0.766190060398456,0.728061071885457,0.916608150627798,0,"GF"
2022,0.718848228944233,0.733938617592542,0.697759393428639,0.914014311419379,0,"GF"
2023,0.716750298823093,0.737340858156639,0.69628833014514,0.91828199844148,0,"GF"
2024,0.715882212374924,0.737174970985905,0.70144843889332,0.914469193150422,0,"GF"
2025,0.712677087359297,0.728172021745736,0.694793851343404,0.913713575662501,0,"GF"
2026,0.716281578852066,0.727190897381089,0.701679674060564,0.915278974662177,0,"GF"
2027,0.71470096691484,0.725974542229525,0.685750246292433,0.915091445455689,0,"GF"
2028,0.714502062895672,0.72769061786779,0.698659575114606,0.912453922436044,0,"GF"
2029,0.712791532458923,0.73377933598744,0.697770044117464,0.914479389186694,0,"GF"
2030,0.714220063389931,0.728179893173682,0.706102402694898,0.912241557428708,0,"GF"
2021,0.747703833737808,0.76469966126879,0.724551927259941,0.91866921822494,0,"GF with PBO"
2022,0.71891026719556,0.735963271148707,0.700803326881201,0.916785577564516,0,"GF with PBO"
2023,0.715945044689358,0.732977234007373,0.702497037157307,0.917848104367838,0,"GF with PBO"
2024,0.714301788043134,0.730096934018356,0.700142686674209,0.912574386672786,0,"GF with PBO"
2025,0.715111562154633,0.737901489803601,0.702207721140684,0.914457979517979,0,"GF with PBO"
2026,0.712196086122963,0.724970178699372,0.693952200546686,0.909758069551691,0,"GF with PBO"
2027,0.716081417399759,0.725450666571392,0.701549431745043,0.914885055887517,0,"GF with PBO"
2028,0.712754214095428,0.730523929428173,0.699379585368798,0.909720893742236,0,"GF with PBO"
2029,0.71333049165075,0.723900742486376,0.697440795024978,0.9156813982691,0,"GF with PBO"
2030,0.715532701595524,0.727495389725457,0.697240300833115,0.914387134409678,0,"GF with PBO"
2021,0.749204891942342,0.771242735693504,0.735189364035135,0.920637653172286,0,"GF at 80%"
2022,0.719302948776156,0.739026534339869,0.696230727790418,0.917831557772438,0,"GF at 80%"
2023,0.716812208249995,0.732551104145164,0.697757963556273,0.920459418925881,0,"GF at 80%"
2024,0.713746370611365,0.726351907306505,0.697587220881421,0.911806455314286,0,"GF at 80%"
2025,0.715121863134176,0.733601199173869,0.697987525325124,0.919358087964462,0,"GF at 80%"
2026,0.714848717926187,0.730410960752083,0.697098733330244,0.914839359682789,0,"GF at 80%"
2027,0.713876732747404,0.729424958092667,0.693812042739021,0.915713975280822,0,"GF at 80%"
2028,0.716355559364639,0.732929125485397,0.696276097203521,0.916363699545818,0,"GF at 80%"
2029,0.711004139284476,0.726484495060567,0.69490381854745,0.9119783168279,0,"GF at 80%"
2030,0.715452459894983,0.731417493503491,0.700548921870427,0.917527860706277,0,"GF at 80%"
2021,0.748718984758443,0.7745969874014,0.732105845173449,0.919138492383625,0,"GF at 80% with PBO"
2022,0.719471352052935,0.738883396251156,0.702403646736169,0.916713765309438,0,"GF at 80% with PBO"
2023,0.717117178755586,0.730551768510972,0.701853716198715,0.920539654098921,0,"GF at 80% with PBO"
2024,0.714633768195232,0.736603568551952,0.696206857785987,0.913795337918524,0,"GF at 80% with PBO"
2025,0.713821532559126,0.732335895578468,0.697367882832525,0.914987387200645,0,"GF at 80% with PBO"
2026,0.71739303539958,0.728605071512173,0.700182504037918,0.918036330978684,0,"GF at 80% with PBO"
2027,0.713325127495738,0.724715630077733,0.701019814474327,0.916200878828227,0,"GF at 80% with PBO"
2028,0.717122080839578,0.739030672766699,0.702647870120769,0.919405539439513,0,"GF at 80% with PBO"
2029,0.716245573809664,0.733037255554025,0.705476338930522,0.91944722162847,0,"GF at 80% with PBO"
2030,0.717139304387669,0.732022463326579,0.702915246596396,0.919197159664947,0,"GF at 80% with PBO"
2020,0.563636858602587,0.655815408134084,0.472884881470124,0.119603571424705,0,"BAU"
2020,0.563636858602587,0.655815408134084,0.472884881470124,0.119603571424705,0,"GF"
2020,0.563636858602587,0.655815408134084,0.472884881470124,0.119603571424705,0,"GF with PBO"
2020,0.563636858602587,0.655815408134084,0.472884881470124,0.119603571424705,0,"GF at 80%"
2020,0.563636858602587,0.655815408134084,0.472884881470124,0.119603571424705,0,"GF at 80% with PBO"
