"year","date","mean_coverage","max_coverage","min_coverage","new_net_per_cap","irs_per_cap","scenario"
2012,2012-01-01,0.162540948949222,0.21599822957313,0.122737363864952,0.00684475951644959,0,"to-present"
2012,2012-02-01,0.157350022074565,0.206170677465407,0.119310127528038,0.00657001804437551,0,"to-present"
2012,2012-03-01,0.152661235507313,0.199920573542268,0.11530241501342,0.00683515679471604,0,"to-present"
2012,2012-04-01,0.148681567383217,0.194823177929576,0.114075293912568,0.00661474028573128,0,"to-present"
2012,2012-05-01,0.144789033942817,0.187739794181922,0.111758207080913,0.00724058346504019,0,"to-present"
2012,2012-06-01,0.142068803147858,0.184621286311965,0.110293660163745,0.00685570683527334,0,"to-present"
2012,2012-07-01,0.139379336045272,0.177020522448329,0.107872892210414,0.00739411000992115,0,"to-present"
2012,2012-08-01,0.136373711568562,0.175106438881621,0.105403245610179,0.00709840139062329,0,"to-present"
2012,2012-09-01,0.133142853946928,0.174749762612099,0.102316886103992,0.00621275242407287,0,"to-present"
2012,2012-10-01,0.130731593161745,0.17036326460142,0.102183102105582,0.00714053323724172,0,"to-present"
2012,2012-11-01,0.127985413733502,0.165402367618366,0.100502544485487,0.00656656025018556,0,"to-present"
2012,2012-12-01,0.124885905925418,0.158909551910036,0.0948104717878001,0.0058529167353682,0,"to-present"
2013,2013-01-01,0.123068619704183,0.156352030282561,0.0920935555102796,0.00764703833052114,0,"to-present"
2013,2013-02-01,0.121956561787447,0.156573826515479,0.092155689278127,0.00692478841712407,0,"to-present"
2013,2013-03-01,0.121536498922399,0.153999912390012,0.0944051849658337,0.00800473845041489,0,"to-present"
2013,2013-04-01,0.120550718974984,0.148907216637095,0.0975336861126316,0.00729624771634044,0,"to-present"
2013,2013-05-01,0.119613435593788,0.148981350221999,0.0975695645772822,0.00742596953411998,0,"to-present"
2013,2013-06-01,0.119217394370611,0.146716352056967,0.09701670103272,0.00713701896384719,0,"to-present"
2013,2013-07-01,0.117958955356695,0.144964206304314,0.0973112711719696,0.00758479067989217,0,"to-present"
2013,2013-08-01,0.116690789882131,0.141493326253844,0.0990292726854049,0.00692483769475947,0,"to-present"
2013,2013-09-01,0.115557956151417,0.140533469431132,0.0982966510889393,0.00692504377473556,0,"to-present"
2013,2013-10-01,0.114758631733935,0.137960757335406,0.0992683974078156,0.00741835955631193,0,"to-present"
2013,2013-11-01,0.11372287003246,0.135283897838234,0.0973339472608467,0.00702409386708492,0,"to-present"
2013,2013-12-01,0.11309359931514,0.135839416919149,0.0985992595107882,0.00708563675936263,0,"to-present"
2014,2014-01-01,0.112879028575059,0.133984841809131,0.0970493545675801,0.00825083363724528,0,"to-present"
2014,2014-02-01,0.113164291362374,0.134550074667521,0.0947765663422331,0.00744392994242071,0,"to-present"
2014,2014-03-01,0.11320899126555,0.13497959384116,0.0947273578653136,0.00826430116439579,0,"to-present"
2014,2014-04-01,0.113324926418984,0.13780726230232,0.0953423846322589,0.00812486424469155,0,"to-present"
2014,2014-05-01,0.113131983283788,0.137935644298605,0.0955116959171966,0.00844985069140342,0,"to-present"
2014,2014-06-01,0.113105685605496,0.136619404210971,0.0952449001364004,0.00824076122445828,0,"to-present"
2014,2014-07-01,0.405459805036216,0.478273639200198,0.334376748444479,0.705464439486954,0,"to-present"
2014,2014-08-01,0.644541004419797,0.760174747012064,0.516224707613025,0.00796185618304351,0,"to-present"
2014,2014-09-01,0.635666271532728,0.749279914265339,0.506856631224967,0.00779928719789897,0,"to-present"
2014,2014-10-01,0.615352648762514,0.737446710172186,0.491227057743724,0.00780674196787077,0,"to-present"
2014,2014-11-01,0.587918517431271,0.708219720818164,0.469925225959013,0.00803999332198857,0,"to-present"
2014,2014-12-01,0.556316263622519,0.677187645622023,0.444187359587065,0.00765206808776624,0,"to-present"
2015,2015-01-01,0.521663057782897,0.648989957448684,0.415747777910314,0.00870244280376679,0,"to-present"
2015,2015-02-01,0.490153342597098,0.6168126724426,0.389865682020957,0.00780303946358523,0,"to-present"
2015,2015-03-01,0.45945822360136,0.585847596872774,0.368320003270413,0.0086451810217446,0,"to-present"
2015,2015-04-01,0.429356954522983,0.554492099099286,0.338490128552655,0.00845099469569095,0,"to-present"
2015,2015-05-01,0.401242928105208,0.521322426968099,0.315117831386705,0.0084173414138096,0,"to-present"
2015,2015-06-01,0.374813993802664,0.489213538932511,0.296620308043333,0.00850473129745938,0,"to-present"
2015,2015-07-01,0.35202749827333,0.463031204165698,0.280533016474115,0.00859385754658337,0,"to-present"
2015,2015-08-01,0.330984792625335,0.437539865773971,0.263856926034088,0.00826857758736841,0,"to-present"
2015,2015-09-01,0.311632136634523,0.413116226222135,0.247206622155145,0.00796121061331762,0,"to-present"
2015,2015-10-01,0.294699684814041,0.390450241351918,0.230522063352107,0.00885857884174967,0,"to-present"
2015,2015-11-01,0.27951408540985,0.371173757195792,0.218337241155103,0.00839797385978041,0,"to-present"
2015,2015-12-01,0.264821481074687,0.350093823355243,0.203049031474411,0.00824421568835998,0,"to-present"
2016,2016-01-01,0.251687766766691,0.330663292304185,0.189859245913289,0.00842358439055573,0,"to-present"
2016,2016-02-01,0.241172420520135,0.316811140491305,0.180722905273754,0.00867059787698005,0,"to-present"
2016,2016-03-01,0.231040234135712,0.302914673917527,0.173570211917873,0.00892079895905012,0,"to-present"
2016,2016-04-01,0.222440505124786,0.289479481425184,0.165461958524468,0.0090223611414142,0.345924031493021,"to-present"
2016,2016-05-01,0.213975472403967,0.277922355242653,0.157092142775443,0.00973961918665799,0,"to-present"
