"year","mean_coverage","max_coverage","min_coverage","new_net_per_cap","irs_per_cap","scenario"
2012,0.300978141965176,0.345972398670305,0.255472014130927,0.0804121251745955,0,"to-present"
2013,0.246316887556969,0.275672070798218,0.216950380954982,0.0882747848336347,0,"to-present"
2014,0.426188814094295,0.4804162557672,0.365805331916212,0.779518360614704,0,"to-present"
2015,0.560613339481701,0.634063578214612,0.477280275426998,0.103208118175563,0,"to-present"
2016,0.41324131205623,0.45764913285405,0.360955575774226,0.111887588292444,0.03076153585417,"to-present"
2017,0.440464223177485,0.48346205955084,0.390133764889276,0.81870232664474,0.0849472976143374,"to-present"
2018,0.624703844537331,0.696299002054008,0.543692288889172,0.117460261317816,0.190179151387192,"to-present"
2019,0.470450930048459,0.514664657982028,0.420350637682112,0.837273087443014,0.130817393242613,"to-present"
2020,0.688618646362873,0.756803777381666,0.60844753907922,0.118566992253469,0.0715145552653235,"to-present"
2021,0.513691079638412,0.560057231311467,0.460188230485464,0.117553321695384,0.0529516090038489,"BAU"
2022,0.463310101161029,0.500487120184233,0.418376056667568,0.837294028745109,0.0533877635513722,"BAU"
2023,0.65417268972191,0.722159868701367,0.573352874616889,0.117821894665363,0.0532422365565426,"BAU"
2024,0.481346302601752,0.522414211010018,0.431167482603648,0.118037530948446,0.053233025846609,"BAU"
2025,0.446849377344702,0.480987003121116,0.404183445246363,0.837365109338815,0.0534874480635051,"BAU"
2026,0.651705017624658,0.719818997529656,0.570785883467875,0.117872018778159,0.0531743899145396,"BAU"
2027,0.480343638317226,0.51986207500499,0.429373776565314,0.118402467468983,0.0534165754855087,"BAU"
2028,0.445826616713763,0.481128179011254,0.40250528711161,0.836117281901504,0.0533436038125688,"BAU"
2029,0.650501203828978,0.720955665865891,0.571723227701041,0.11766534712395,0.053195212749744,"BAU"
2030,0.47863192561972,0.521081709284671,0.429573522839236,0.11764267384036,0.0531949803437949,"BAU"
2021,0.533714734104378,0.578460785090911,0.483165700264194,0.176261353972695,0.0529483137397542,"GF"
2022,0.47512260662012,0.509825133536883,0.434104823964432,0.772598973014165,0.0532334884173786,"GF"
2023,0.626176910196491,0.682987064308407,0.560111168942995,0.176154691373562,0.0535363929148122,"GF"
2024,0.478790855476805,0.514233913150022,0.437184468553467,0.176470507463456,0.053423177645689,"GF"
2025,0.448184936865015,0.478398255743266,0.413177868395835,0.772694659890852,0.0532278633882088,"GF"
2026,0.616576124808423,0.676033449831784,0.548543501667556,0.176271662147506,0.0534345538048685,"GF"
2027,0.473356728257084,0.509476693482528,0.432420183394649,0.176572726756668,0.0534243591779069,"GF"
2028,0.444971659755434,0.477313420063312,0.409725283080617,0.771557611441392,0.0532425223610908,"GF"
2029,0.61418831424906,0.673137139297527,0.546531529206369,0.176024265829648,0.0530468431545191,"GF"
2030,0.472056881898202,0.509573967807593,0.42882648939659,0.175649422111033,0.0532503994032484,"GF"
2021,0.533800126895427,0.578617965976222,0.482714184532891,0.176438873561332,0.052951660316522,"GF with PBO"
2022,0.475156774948423,0.50983652539496,0.433380088658762,0.772438924376927,0.0533920150207944,"GF with PBO"
2023,0.625551765716791,0.68335341430578,0.557998156942152,0.175460340539427,0.0533680184183747,"GF with PBO"
2024,0.478290912696646,0.51492371451771,0.436255207890448,0.176597724662536,0.0532566414375219,"GF with PBO"
2025,0.446977786769443,0.477217927210388,0.411770845757621,0.771202313313675,0.0534223648847823,"GF with PBO"
2026,0.615829066376323,0.675317666163608,0.547678506434563,0.176052451590061,0.0533806047412716,"GF with PBO"
2027,0.472710699209217,0.509266518805234,0.429706540378847,0.176397882825017,0.0533758466551692,"GF with PBO"
2028,0.444281405401509,0.475983298319789,0.407765393168508,0.771658971897176,0.0531053470353912,"GF with PBO"
2029,0.614568286152186,0.673939541516721,0.545547649321976,0.17646012470002,0.0532758387494127,"GF with PBO"
2030,0.471812900061787,0.509992306525955,0.43023286771862,0.175966178471122,0.0535011372379239,"GF with PBO"
2021,0.535658675540211,0.579951794515674,0.485505461248488,0.181006249143494,0.0702555295417192,"GF at 80%"
2022,0.487607088384195,0.512621477301449,0.459088248031848,0.857364217716707,0.070237942742942,"GF at 80%"
2023,0.668118449235942,0.687409849854496,0.657412086780412,0.181219660304504,0.0700168958381946,"GF at 80%"
2024,0.506409021718874,0.519436189095881,0.497297506379734,0.181465628141408,0.0703139186627016,"GF at 80%"
2025,0.472804426674322,0.483667495385993,0.46764993825057,0.857681799191971,0.0700539196244673,"GF at 80%"
2026,0.660995494027956,0.67879960994989,0.65339980366949,0.181288130477466,0.0702806695979838,"GF at 80%"
2027,0.502317641875117,0.513034262312755,0.493343148755247,0.181182503137743,0.0699258629560668,"GF at 80%"
2028,0.470064438428813,0.478378996561283,0.461731460556757,0.856013503261637,0.0698371364111127,"GF at 80%"
2029,0.659037416416585,0.676170344543572,0.652233148185134,0.180675263221104,0.0699704805159347,"GF at 80%"
2030,0.500683328825534,0.51274146679678,0.493842811802142,0.18085726491201,0.0700867918747837,"GF at 80%"
2021,0.535702725803668,0.580506479313699,0.485248498014702,0.180917499208484,0.0702619471177808,"GF at 80% with PBO"
2022,0.487612271567819,0.512736973955166,0.460205841645354,0.857504920888846,0.0701292749096435,"GF at 80% with PBO"
2023,0.668583019129563,0.688444510664395,0.658321131511664,0.181107050943492,0.07007543566679,"GF at 80% with PBO"
2024,0.506923995937667,0.519964669548912,0.500061566824001,0.181178802381528,0.0699861201991348,"GF at 80% with PBO"
2025,0.472908277048808,0.482511133511356,0.468512927422844,0.857656702008746,0.0699771528619264,"GF at 80% with PBO"
2026,0.660864922905054,0.679839064903453,0.653849961053589,0.181452232818127,0.0701704940855253,"GF at 80% with PBO"
2027,0.502178853158127,0.511356676760312,0.496246936491823,0.181232066797928,0.0702017916447638,"GF at 80% with PBO"
2028,0.470230367034726,0.478796853960734,0.46308435556328,0.8567664484501,0.0701230479927843,"GF at 80% with PBO"
2029,0.658758896027024,0.67682863820613,0.651565867829482,0.180382662121823,0.070281003900476,"GF at 80% with PBO"
2030,0.500853893462548,0.513446112866108,0.494413434385776,0.181105172054895,0.0699732259203417,"GF at 80% with PBO"
2020,0.688618646362873,0.756803777381666,0.60844753907922,0.118566992253469,0.0715145552653235,"BAU"
