"year","mean_coverage","max_coverage","min_coverage","new_net_per_cap","irs_per_cap","scenario"
2012,0.141715868782202,0.18366237550346,0.11212300755572,0.0812262389889987,0,"to-present"
2013,0.118143835985432,0.145625652556383,0.0967795106538737,0.0873985637445144,0,"to-present"
2014,0.343672451443025,0.408341380199133,0.285779324110569,0.793498927150137,0,"to-present"
2015,0.375864014936998,0.486840284152393,0.300009146358234,0.100848144833216,0,"to-present"
2016,0.207875580102497,0.26989913792951,0.158619626024023,0.109195605040509,0.345924031493021,"to-present"
2017,0.303678854068629,0.363097297028132,0.256571303732265,0.831923823637905,0.957605355089152,"to-present"
2018,0.452392638074279,0.560976086787037,0.367737922262728,0.112943327385585,0.589259134390336,"to-present"
2019,0.253915105948792,0.325298032176444,0.207735155627248,0.875729403131982,1.2692648856753,"to-present"
2020,0.565570834388224,0.666810204568587,0.476823015134924,0.112963520336447,0.598620023992706,"to-present"
2021,0.282914241269029,0.34929095982822,0.227576798189837,0.116373559556994,0.596574286611353,"BAU"
2022,0.297546573307647,0.353237416328803,0.252403416700428,0.877739837862784,0.59917980873202,"BAU"
2023,0.500423298159145,0.60371574708122,0.411088335859395,0.115090438590002,0.601850724872365,"BAU"
2024,0.256272828202082,0.325227174298915,0.201353610246386,0.115726642496255,0.60295437583206,"BAU"
2025,0.288994820955193,0.345564909287647,0.247073377956945,0.87617816252158,0.603251990326479,"BAU"
2026,0.497708016758527,0.608271460203685,0.401970340072272,0.114074577921321,0.601077171820993,"BAU"
2027,0.254926847940552,0.326150908961207,0.192271733073869,0.117599916053114,0.60285459241813,"BAU"
2028,0.290139359107751,0.348108516279849,0.250995842778269,0.876627662431947,0.600522635461334,"BAU"
2029,0.500381643954764,0.597454336324462,0.418558154038995,0.116862606054413,0.601455162493167,"BAU"
2030,0.256049939148527,0.32068731763139,0.210047666778954,0.115067138225366,0.600628441106802,"BAU"
2021,0.28230383718006,0.34763333083574,0.226211417997833,0.115081882234551,0.596490460017581,"GF"
2022,0.185275844686078,0.225736810903792,0.143950433859147,0.11385677867206,0.602892899014966,"GF"
2023,0.15177936772652,0.181212710117793,0.122692046956208,0.115159386858981,0.600725105094224,"GF"
2024,0.139091732752296,0.155868306352163,0.121893984708142,0.113567601821529,0.600065275322358,"GF"
2025,0.131964296980472,0.154858859194906,0.116048371826106,0.114728354980345,0.599412126376714,"GF"
2026,0.129072387381513,0.145699005075161,0.107775795573571,0.114666705670606,0.601153667687029,"GF"
2027,0.128682209721023,0.142006541104076,0.112714627526357,0.116541514590099,0.601862342029479,"GF"
2028,0.127969045066389,0.145497586734606,0.114140161380182,0.114015912879431,0.599201697284918,"GF"
2029,0.125896176637362,0.146936560140824,0.11413801441264,0.114797737538227,0.601260207631525,"GF"
2030,0.125817240003564,0.142833535558416,0.108576158954412,0.113804027880111,0.600754800533373,"GF"
2021,0.282785427446984,0.348557794333484,0.224929257791569,0.116363414357909,0.596518820231397,"GF with PBO"
2022,0.185633893093905,0.22208067738791,0.140497266116729,0.114636111008043,0.60098967064522,"GF with PBO"
2023,0.151348911557769,0.173877477324817,0.115107496965816,0.114145044736473,0.600614927458183,"GF with PBO"
2024,0.137764715865843,0.156595246746241,0.11585858885896,0.114341805936386,0.604295081012268,"GF with PBO"
2025,0.131921228907934,0.15079568677427,0.103269139381243,0.114823696827884,0.60196570982851,"GF with PBO"
2026,0.129597359996838,0.143472880376917,0.109619729351244,0.114833874173467,0.600237768252595,"GF with PBO"
2027,0.128290446186061,0.143304594206695,0.106084162253556,0.11676367934768,0.601716593986434,"GF with PBO"
2028,0.128671041226903,0.140567112755486,0.114806862083583,0.115924848057106,0.600315214374472,"GF with PBO"
2029,0.129259259083068,0.147587770645892,0.109521806230594,0.116899765464076,0.602522052845571,"GF with PBO"
2030,0.127957943298199,0.14453000711858,0.105450171188909,0.114717359419378,0.602847735027465,"GF with PBO"
2021,0.285999367283633,0.352400998215303,0.23090490053727,0.1239382615129,0.791552440234767,"GF at 80%"
2022,0.193103895541979,0.233034032891232,0.154504256160132,0.122862934634162,0.788012666814083,"GF at 80%"
2023,0.160726606406038,0.190318085179909,0.127186166330041,0.124856159202612,0.787558461461942,"GF at 80%"
2024,0.146371941254624,0.169660596362806,0.123814720355632,0.122313100745206,0.790112615551995,"GF at 80%"
2025,0.140903415173486,0.163196541158523,0.116079572715321,0.124092718906445,0.790764561491733,"GF at 80%"
2026,0.137633693071829,0.16116459222715,0.113750829955134,0.122106548790404,0.788064643548984,"GF at 80%"
2027,0.13540360389189,0.153724610036255,0.118816129401583,0.123551672785966,0.790106900833491,"GF at 80%"
2028,0.135876299979373,0.149319386779487,0.12125619475815,0.12392947505627,0.790717990607739,"GF at 80%"
2029,0.135916929268891,0.153089032179971,0.115639829180152,0.124708177129479,0.790700286142568,"GF at 80%"
2030,0.135381191172993,0.152746956081928,0.110201712423544,0.123192331865531,0.786917612783265,"GF at 80%"
2021,0.285858071505684,0.352766812429796,0.234024926105479,0.123621566840068,0.791496656648317,"GF at 80% with PBO"
2022,0.192501526313273,0.235205122171892,0.152616513780321,0.121662572348949,0.790198310079265,"GF at 80% with PBO"
2023,0.159145550701354,0.187020457207288,0.126681766914226,0.122370095758472,0.788363025836132,"GF at 80% with PBO"
2024,0.146586305461965,0.168363228760293,0.122843326816146,0.123173926982033,0.789642757238079,"GF at 80% with PBO"
2025,0.140122837790265,0.1597587741824,0.1165053603144,0.122943759179952,0.787665089087673,"GF at 80% with PBO"
2026,0.137647538717117,0.155271199654915,0.126490174485259,0.121541454959084,0.788140116418032,"GF at 80% with PBO"
2027,0.13563525713371,0.154996966816768,0.124189979940666,0.123885581388753,0.790130513911734,"GF at 80% with PBO"
2028,0.13421461839489,0.14664044408653,0.118501216634986,0.122180583671756,0.789463040607961,"GF at 80% with PBO"
2029,0.13443776866436,0.150705869165169,0.118502820704992,0.123635178248249,0.787906208352541,"GF at 80% with PBO"
2030,0.134346160981307,0.154882031551148,0.115304140992644,0.121908124071763,0.791178436381427,"GF at 80% with PBO"
2020,0.565570834388224,0.666810204568587,0.476823015134924,0.112963520336447,0.598620023992706,"BAU"
2020,0.565570834388224,0.666810204568587,0.476823015134924,0.112963520336447,0.598620023992706,"GF"
2020,0.565570834388224,0.666810204568587,0.476823015134924,0.112963520336447,0.598620023992706,"GF with PBO"
2020,0.565570834388224,0.666810204568587,0.476823015134924,0.112963520336447,0.598620023992706,"GF at 80%"
2020,0.565570834388224,0.666810204568587,0.476823015134924,0.112963520336447,0.598620023992706,"GF at 80% with PBO"
