"Run_Number","cases_U1_sum","deaths_1_U1_sum","deaths_2_U1_sum","incidence_U1","death_rate_1_U1","death_rate_2_U1","death_rate_mean_U1","average_PfPR_U1"
3,1698376.99083271,4341.83029496451,3168.25252254856,5296.26460611804,13.5396806722617,9.87996410042685,11.7098223863443,0.251099614534102
4,1767413.02586141,4281.63366449714,3154.87524181654,5318.16249671509,12.8834761575345,9.49304941592034,11.1882627867274,0.249607426988803
5,1342487.81335457,4183.38293686508,2753.07757519905,3962.09612712297,12.3464549678171,8.12518213562683,10.235818551722,0.180966869632958
6,1547752.06113633,4467.79999593577,3164.3716310105,4583.26001793988,13.2302127735436,9.3704530218268,11.3003328976852,0.209524454732801
7,1566608.31324158,3933.48836222162,2924.37013710525,4874.14166520253,12.2381448852539,9.09850548427464,10.6683251847643,0.229232455889966
8,1770696.26368582,5206.2515785228,3478.75301878466,5633.65359403618,16.564228726472,11.0680131025101,13.8161209144911,0.269112612688524
9,1750631.14873749,4464.78026736843,3127.834472486,5070.61930633235,12.9320222815508,9.0596227964053,10.995822538978,0.238591691529383
10,1350788.21306256,3091.59744937891,2331.7625218992,4107.08440933207,9.40003144940593,7.08974612551902,8.24488878746248,0.186483343919202
11,1357266.84671353,3178.96928830103,2318.77348986612,4251.387378783,9.95753336386789,7.26312911344107,8.61033123865449,0.203348240315912
12,1645548.53750656,3356.35196231561,2619.78893505992,5218.75895061928,10.6444698807271,8.30850421118179,9.47648704595447,0.24195140082401
13,1719654.48202209,4388.66247527149,3244.2846181698,5376.46424709344,13.7210626538842,10.1431889018047,11.9321257778444,0.253380904751168
14,1668236.88018616,4780.48023058456,3481.59303830583,5188.70670456845,14.8686976760297,10.8287769890451,12.8487373325374,0.243515555392213
15,1324990.00808862,3428.15332516956,2408.19492089631,3876.44048568527,10.0295340038029,7.04550542403766,8.53751971392026,0.178726923283638
16,1580398.59380837,4970.58407607464,3282.14825946097,4673.36314441222,14.6984086915393,9.70557096820694,12.2019898298731,0.225758857615987
17,1686043.64173585,4176.5359947851,3197.04472467937,5183.61354630639,12.8404437603496,9.82907199598555,11.3347578781676,0.23896810192124
18,1799415.32465615,5417.73701378232,3721.67677735153,5541.28117188016,16.683865974303,11.4608657443231,14.0723658593131,0.255949942652662
19,1612032.16098187,3809.89162240051,2919.48963459146,4971.3244669547,11.749273927233,9.00337512039773,10.3763245238154,0.227261673241245
20,1329100.71914662,3717.66606323805,2712.64522044686,4137.36841287384,11.5727528531698,8.4442153169672,10.0084840850685,0.196141122599272
21,1426907.50096645,3878.09299162062,3002.13448513081,4485.52567622357,12.190899323828,9.43729800804175,10.8140986659349,0.208929779784242
22,1629108.50621434,4139.0898859304,2891.57737404215,5116.42411882525,12.9993424265956,9.08136944934232,11.040355937969,0.244917591401663
23,1708751.41861103,4243.0555170417,2950.24660441711,5371.98481452941,13.3393479920451,9.27500617434945,11.3071770831973,0.250175137751695
24,1699666.53833748,4558.50490805244,3055.00379954377,5258.54333721212,14.1034109169055,9.45177745921994,11.7775941880627,0.246206545657273
25,1249800.22004368,3315.52010520352,2341.37057663419,3801.93930264359,10.0859369317743,7.12253740605653,8.60423716891544,0.182082438851562
26,1379461.377135,3374.12223289688,2562.58973372519,4470.65763853522,10.9350979910586,8.3050251042942,9.62006154767642,0.206813077381918
27,1607549.3624256,4753.77973612559,3152.09567063849,4733.08664485821,13.9964917454875,9.28067421799305,11.6385829817403,0.226388342310625
28,1806778.84214164,3953.67863068678,2825.75596222157,5571.71502449412,12.1922894572461,8.71401999129094,10.4531547242685,0.257918123950313
29,1716763.81370278,3836.74271133745,2715.52854817581,5170.48682696044,11.5553621814871,8.17853013589257,9.86694615868986,0.23589721441957
30,1350692.84606889,4278.8920644277,2738.45562652743,4111.75600881624,13.0257298749988,8.33635967645934,10.6810447757291,0.193770218961242
31,1440629.82497007,3226.85384196199,2436.91124557725,4401.22268330137,9.85825926881415,7.44493058891768,8.65159492886592,0.196003520466567
32,1685952.71200808,4842.98143415695,3168.78858053936,5174.30773317622,14.8634514526449,9.72523555394162,12.2943435032933,0.251357101064266
33,1727453.95163207,5155.74297884123,3353.83745636216,5423.86370218842,16.1880131012058,10.5303861937485,13.3591996474772,0.257918336670531
34,1622730.29512042,3746.26857199449,2826.31930226544,4976.78551863263,11.4895095223616,8.66809784524468,10.0788036838032,0.235852297450745
