"admin_name","pop_size","pfpr_u1","mortality_pp_u1","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u1","cases_pp_u1","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u1","mortality_rate_u1","incidence_u1","frac_u1","pop_size_u1"
"Bubanza",201303.876182995,0.0797718620787518,0.000627978159140229,1,29.42838636,-3.04668647,1,"Gitega",126.41443759319,0.197931232631609,1,29.42838636,-3.04668647,1,"Gitega",39844.324346421,5.0712531515878,1596.66086596749,0.0415387852963138,8361.91849208116
"Bugarama",195016.1571555,0.0140634880178976,0.000259389084065566,2,29.4303905,-3.72944816,1,"Gitega",50.5850623825517,0.0193794282346848,2,29.4303905,-3.72944816,1,"Gitega",3779.30162219903,2.09305346514954,152.689505706128,0.0414591867357493,8085.2112759981
"Buhiga",277009.19890515,0.0508234169498648,0.000465415116041457,3,30.1393365,-3.0502219,1,"Gitega",128.924268452991,0.147029144264446,3,30.1393365,-3.0502219,1,"Gitega",40728.4254684039,3.74268520643752,1172.55786818437,0.0417089914558601,11553.7743103295
"Bururi",161565.439110322,0.0247189839631246,0.000323484913402202,4,29.64527524,-4.00189913,1,"Gitega",52.2639820793912,0.0355112650234686,4,29.64527524,-4.00189913,1,"Gitega",5737.39312687972,2.6273640483795,282.775859440575,0.0413291521624121,6677.36261717743
"Busoni",218791.205835172,0.305459576243212,0.00190184834253164,5,30.25180248,-2.47173859,1,"Gitega",416.107692178122,0.675299222459279,5,30.25180248,-2.47173859,1,"Gitega",147749.53118142,15.0878314661496,5360.05118018771,0.0417162774878394,9127.15465451901
"Butezi",125726.232208091,0.203033933226341,0.00153624443907298,6,30.17161805,-3.44652457,1,"Gitega",193.146225075278,0.421801447627206,6,30.17161805,-3.44652457,1,"Gitega",53031.506750087,12.5328935489358,3436.56237981759,0.0413665303610589,5200.85800181754
"Buye",194429.100944065,0.0896013380317749,0.000611853941542493,7,29.8634721,-2.84840217,1,"Gitega",118.962211763189,0.229488074174837,7,29.8634721,-2.84840217,1,"Gitega",44619.1599391985,5.01611744551365,1880.83167453679,0.0407959513796,7931.92014889342
"Cankuzo",179215.356633093,0.102958128650434,0.000726008143623704,8,30.52891483,-3.14505865,1,"Gitega",130.111808378052,0.278549995710008,8,30.52891483,-3.14505865,1,"Gitega",49920.4368213157,6.04362995532432,2279.98543479377,0.0405453062010767,7266.34151062392
"Cibitoke",305498.934537512,0.0923050588733371,0.000727941566647024,9,29.19244319,-2.90271457,1,"Gitega",222.385373016233,0.198873205557617,9,29.19244319,-2.90271457,1,"Gitega",60755.5524059117,6.204475669373,1657.2979482064,0.0399489934043877,12204.3749208865
"Fota",170992.624432377,0.0122150843981864,0.000273921328310436,10,29.67894889,-3.45736142,1,"Gitega",46.8385268158042,0.0267866360979368,10,29.67894889,-3.45736142,1,"Gitega",4580.31720610126,2.26916373961124,218.352526461899,0.0411039786984301,7028.47719225709
