"Run_Number","cases_U1_sum","deaths_1_U1_sum","deaths_2_U1_sum","incidence_U1","death_rate_1_U1","death_rate_2_U1","death_rate_mean_U1","average_PfPR_U1"
0,1400853.231255,4375.60710959731,3449.91140735761,4222.91044728672,13.1903875181746,10.3998524608408,11.7951199895077,0.215093081671373
2,1674728.74895724,6024.57131508569,3816.86634165779,5288.39382846902,19.0241588565959,12.0527532699742,15.538456063285,0.269019133986304
4,1702466.33795958,4928.98583454936,3835.96406676266,5230.72337871724,15.1440065881382,11.7857642624421,13.4648854252901,0.26803908689249
6,1640267.20287063,5172.71496395803,3751.98208961962,4710.57451533293,14.8551767917192,10.7750683439969,12.8151225678581,0.228900809409727
8,1787478.42839878,5535.07634477355,3788.87163205935,5517.25857199324,17.0846522814796,11.6947897988829,14.3897210401813,0.286753203380647
10,1466279.3147868,2944.43673170995,2515.46657674068,4362.42095040345,8.76018119877566,7.48392477732578,8.12205298805072,0.202662038352552
12,1693570.72858331,4445.0241271951,3335.80855130463,5243.82905011151,13.7631964542339,10.3287152356336,12.0459558449338,0.267836558505918
14,1681577.17696688,5419.80005253615,4024.35562381494,5241.80114714689,16.8945645325266,12.544694477532,14.7196295050293,0.266601981763242
16,1591658.90031769,4440.83583800995,3257.14806797134,4689.27062248922,13.083381766232,9.59605650757646,11.3397191369043,0.235118382154254
18,1787296.28618083,6036.65301372922,4199.50578077458,5532.67314949593,18.6867886987285,12.9997992241638,15.8432939614462,0.289546459134837
20,1378982.37567555,4619.40548706168,3278.08181479553,4197.4267428379,14.060815039718,9.97801604816932,12.0194155439436,0.216681793071366
22,1680545.25536786,4427.65585557241,3367.19958034596,5073.76686077658,13.3676218948411,10.1659777324119,11.7667998136265,0.266269722479488
24,1677532.81662961,4890.31273333541,3593.15237509557,5338.35274970599,15.5622674967243,11.4343604319123,13.4983139643183,0.272748517142611
26,1527442.16805914,5414.4245353349,3781.45982900453,4591.48213382855,16.2757281675299,11.367045907032,13.8213870372809,0.240067352413957
28,1808953.02283687,6753.7256225005,4183.08053096027,5515.02012115954,20.5903261337704,12.7531080163141,16.6717170750422,0.27357646741794
30,1334335.48251396,3985.53433635245,3153.92268811196,4038.82198272185,12.0635806373264,9.54642400766593,10.8050023224962,0.20886861883735
32,1683560.83087953,5646.34039000991,4239.41133304733,5084.23108404139,17.0515367163594,12.8027134405688,14.9271250784641,0.275092060492824
34,1702213.31929465,6003.49402600558,4024.76230133835,5164.41810147246,18.2142583826288,12.2108992143057,15.2125787984673,0.273572221913018
36,1585927.95912846,5478.64881493183,3744.74933449796,4726.46575196161,16.3277567822378,11.1602985351947,13.7440276587163,0.241442551450458
38,1788298.99553772,5660.89826060398,4042.33193498033,5503.93239451509,17.4228143036136,12.4412761746428,14.9320452391282,0.285477651021222
40,1317683.80160921,4335.00263119171,3055.81968942203,4036.45203553497,13.2793847608614,9.36087215349522,11.3201284571783,0.21326160040079
42,1657649.5153433,5939.62107624709,4047.94992356249,5002.88337289488,17.9261244603317,12.2169500726502,15.071537266491,0.277433285772882
44,1686418.64622256,5928.78956961313,4035.17118597128,5189.88483483931,18.2456089092767,12.4180753047064,15.3318421069915,0.262902121986035
46,1498805.06817382,4649.55318101097,3265.05622860543,4670.24452559013,14.4879082351344,10.1738453526634,12.3308767938989,0.239201479098182
48,1754188.44975397,5903.03172346675,4127.99594559106,5573.8725317213,18.7566771300572,13.1165629413498,15.9366200357035,0.285095330284007
