"admin_name","pop_size","pfpr_u1","mortality_pp_u1","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u1","cases_pp_u1","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u1","mortality_rate_u1","incidence_u1","frac_u1","pop_size_u1"
"Busoni",218791.205835172,0.215815229025731,0.00164776079787068,5,30.25180248,-2.47173859,1,"Gitega",360.515571894051,0.500432265906665,5,30.25180248,-2.47173859,1,"Gitega",109490.178896547,13.0767583386848,3972.08003247594,0.0417162774878394,9127.15465451901
"Buye",194429.100944065,0.0622316848717198,0.000587329860117478,7,29.8634721,-2.84840217,1,"Gitega",114.194016660245,0.167635574182953,7,29.8634721,-2.84840217,1,"Gitega",32593.2339746336,4.82768399748541,1373.90275654259,0.0407959513796,7931.92014889342
"Gashoho",175175.077974295,0.149837743597112,0.00118933497050209,12,30.20685363,-2.81184823,1,"Gitega",208.341846195259,0.43084318877661,12,30.20685363,-2.81184823,1,"Gitega",75472.9891886366,9.54540045340496,3454.44619477477,0.0416756563848259,7300.53635684179
"Gihofi",293350.813541338,0.103296079752378,0.000874901897949912,13,30.11562611,-3.91875872,1,"Gitega",256.653183532467,0.238978829566182,13,30.11562611,-3.91875872,1,"Gitega",70104.6340723963,7.16474306116565,1923.88443407786,0.0417309455073257,12241.8068144232
"Kinyinya",335969.532434028,0.225000613639877,0.00172807004639351,22,30.41267628,-3.52205978,1,"Gitega",580.578885500076,0.597040186521063,22,30.41267628,-3.52205978,1,"Gitega",200587.312309806,13.7112799587603,4746.91592049025,0.0420538320616326,14128.8062948058
"Kiremba",294281.031087941,0.223420447346559,0.00179738492400889,23,30.02654773,-2.83495738,1,"Gitega",528.936288699257,0.539727994948019,23,30.02654773,-2.83495738,1,"Gitega",158831.71086033,14.1481183510141,4256.90184303151,0.0422683786642558,12438.7820557327
"Kirundo",256307.246344997,0.216918320182813,0.00173974152227386,24,30.06174634,-2.49096793,1,"Gitega",445.908358926065,0.564801373631454,24,30.06174634,-2.49096793,1,"Gitega",144762.68480735,14.0661590280662,4584.24194005147,0.041087213901797,10530.9506551575
"Mukenke",165895.919547284,0.197100437748226,0.00147371920098845,29,30.2945314,-2.59545461,1,"Gitega",244.484002002467,0.626234824076766,29,30.2945314,-2.59545461,1,"Gitega",103889.801992747,12.0551449922895,5094.57024942689,0.0408797699950656,6781.78703421288
"Murore",149893.801163942,0.204090275038147,0.00164150871883908,31,30.73189158,-3.13601584,1,"Gitega",246.051981510543,0.49497083901152,31,30.73189158,-3.13601584,1,"Gitega",74193.0605247423,13.2066063686005,3979.03855560769,0.0417044063384615,6251.23199135759
"Muyinga",326814.238908712,0.117826005621628,0.00101491302042615,34,30.3660234,-2.92732926,1,"Gitega",331.688026329113,0.28661050800384,34,30.3660234,-2.92732926,1,"Gitega",93668.3950365142,8.24573703648472,2308.4781759615,0.0415241820420965,13570.6939503946
"Vumbi",220988.71850429,0.240075090166411,0.0020241313321481,43,30.03599031,-2.63887858,1,"Gitega",447.31018917579,0.568875313858962,43,30.03599031,-2.63887858,1,"Gitega",125715.026598418,16.9186190342853,4690.92749465179,0.0404398215196857,8936.74433417756
